seatCapacity,seatActual,seatRemaining,waitlistCapacity,waitlistActual,waitlistRemaining
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,1,9,0,0,0
10,4,6,0,0,0
10,1,9,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,7,3,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,1,9,0,0,0
10,4,6,5,0,5
10,0,10,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,9,1,0,0,0
10,2,8,0,0,0
10,1,9,0,0,0
10,3,7,5,0,5
10,0,10,0,0,0
10,4,6,0,0,0
10,3,7,0,0,0
10,3,7,0,0,0
10,4,6,0,0,0
10,1,9,0,0,0
10,3,7,0,0,0
10,3,7,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,3,7,0,0,0
10,3,7,0,0,0
10,4,6,0,0,0
10,2,8,0,0,0
10,5,5,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,2,8,0,0,0
10,5,5,0,0,0
10,3,7,0,0,0
10,3,7,0,0,0
10,2,8,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,5,5,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
30,30,0,20,0,20
30,30,0,20,0,20
30,30,0,20,0,20
32,33,0,20,0,20
32,32,0,20,0,20
32,32,0,20,0,20
32,32,0,20,0,20
32,32,0,20,0,20
144,143,1,0,0,0
48,48,0,20,0,20
48,48,0,20,0,20
48,47,1,20,0,20
168,142,26,0,0,0
34,34,0,25,0,25
30,23,7,20,0,20
34,34,0,25,0,25
32,32,0,25,0,25
30,19,11,10,0,10
24,23,1,12,0,12
144,137,7,0,0,0
25,25,0,30,0,30
24,22,2,30,0,30
24,23,1,30,0,30
24,23,1,30,0,30
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
1,0,1,0,0,0
10,0,10,0,0,0
24,21,3,12,0,12
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,2,1,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
6,0,6,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
6,0,6,0,0,0
10,0,10,0,0,0
6,0,6,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
6,0,6,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
20,1,19,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
8,1,7,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
7,0,7,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
6,0,6,0,0,0
24,24,0,20,0,20
144,129,15,0,0,0
24,23,1,20,0,20
24,23,1,20,0,20
24,24,0,20,0,20
24,13,11,20,0,20
24,22,2,20,0,20
144,122,22,0,0,0
48,46,2,20,0,20
48,30,18,20,0,20
48,46,2,20,0,20
144,124,20,0,0,0
48,28,20,20,0,20
48,48,0,20,0,20
48,48,0,20,0,20
144,122,22,0,0,0
48,41,7,20,0,20
48,39,9,20,0,20
48,44,4,30,0,30
48,42,6,20,0,20
57,54,3,30,0,30
120,98,22,0,0,0
20,20,0,10,0,10
22,21,1,10,0,10
16,7,9,10,0,10
20,15,5,10,0,10
20,16,4,10,0,10
20,19,1,10,0,10
24,16,8,5,0,5
144,104,40,0,0,0
25,24,1,5,0,5
24,18,6,10,0,10
24,21,3,5,0,5
25,20,5,10,0,10
24,18,6,10,0,10
24,24,0,10,0,10
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
5,2,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,1,9,0,0,0
15,0,15,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
3,0,3,0,0,0
57,53,4,20,0,20
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,1,9,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
5,1,4,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
3,3,0,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
1,0,1,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,1,2,0,0,0
5,1,4,0,0,0
4,0,4,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
8,4,4,0,0,0
3,2,1,0,0,0
10,0,10,0,0,0
5,2,3,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
5,2,3,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
10,6,4,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,2,1,0,0,0
10,10,0,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
15,0,15,0,0,0
10,1,9,0,0,0
10,4,6,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
6,1,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
10,0,10,0,0,0
3,3,0,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
8,5,3,0,0,0
18,4,14,0,0,0
3,1,2,0,0,0
1,0,1,0,0,0
5,1,4,0,0,0
5,3,2,0,0,0
10,1,9,0,0,0
3,0,3,0,0,0
5,1,4,0,0,0
6,2,4,0,0,0
3,3,0,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,3,2,0,0,0
20,0,20,0,0,0
12,1,11,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
2,0,2,0,0,0
5,1,4,0,0,0
3,0,3,0,0,0
25,8,17,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,2,1,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,3,2,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
1,0,1,0,0,0
3,1,2,0,0,0
10,3,7,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
10,1,9,0,0,0
8,6,2,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,2,3,0,0,0
10,0,10,0,0,0
6,2,4,0,0,0
3,3,0,0,0,0
10,6,4,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,4,1,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
7,0,7,0,0,0
3,3,0,0,0,0
5,0,5,0,0,0
5,2,3,0,0,0
3,1,2,0,0,0
3,0,3,0,0,0
15,11,4,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
15,3,12,0,0,0
3,1,2,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
27,25,2,10,0,10
40,33,7,30,0,30
30,22,8,10,0,10
22,20,2,0,0,0
30,9,21,10,0,10
25,19,6,20,0,20
48,42,6,15,0,15
50,44,6,20,0,20
8,4,4,0,0,0
9,6,3,0,0,0
30,16,14,20,0,20
50,36,14,20,0,20
44,40,4,0,0,0
144,108,36,0,0,0
40,26,14,0,0,0
15,8,7,5,0,5
1,0,1,0,0,0
1,0,1,0,0,0
31,28,3,0,0,0
31,28,3,0,0,0
24,4,20,10,0,10
1,1,0,0,0,0
1,1,0,0,0,0
44,42,2,20,0,20
1,1,0,0,0,0
15,8,7,5,0,5
20,6,14,0,0,0
1,2,0,0,0,0
20,6,14,0,0,0
24,9,15,0,0,0
20,19,1,0,0,0
5,3,2,0,0,0
33,32,1,0,0,0
5,3,2,0,0,0
40,32,8,0,0,0
33,32,1,0,0,0
33,32,1,0,0,0
45,40,5,0,0,0
33,32,1,0,0,0
13,11,2,0,0,0
16,13,3,0,0,0
30,27,3,0,0,0
25,24,1,0,0,0
16,15,1,15,0,15
30,28,2,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
3,1,2,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
2,2,0,0,0,0
5,1,4,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
105,108,0,0,0,0
50,41,9,0,0,0
35,33,2,0,0,0
5,0,5,0,0,0
8,4,4,10,0,10
10,7,3,1,0,1
30,14,16,0,0,0
48,46,2,0,0,0
5,2,3,5,0,5
9,9,0,5,0,5
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
8,2,6,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
10,1,9,0,0,0
3,1,2,0,0,0
1,1,0,0,0,0
10,2,8,0,0,0
10,4,6,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,4,6,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
3,1,2,0,0,0
10,4,6,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
10,6,4,0,0,0
10,2,8,0,0,0
10,1,9,0,0,0
56,0,56,0,0,0
5,4,1,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,4,1,0,0,0
10,5,5,0,0,0
10,5,5,0,0,0
10,0,10,0,0,0
5,5,0,0,0,0
10,4,6,0,0,0
5,2,3,0,0,0
10,7,3,0,0,0
10,4,6,0,0,0
10,4,6,0,0,0
5,2,3,0,0,0
10,3,7,0,0,0
10,3,7,0,0,0
5,2,3,0,0,0
5,1,4,0,0,0
5,2,3,0,0,0
10,5,5,0,0,0
10,0,10,0,0,0
5,2,3,0,0,0
10,1,9,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,7,3,0,0,0
10,0,10,0,0,0
35,2,33,0,0,0
3,1,2,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
5,3,2,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,4,6,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
20,5,15,0,0,0
10,7,3,0,0,0
10,3,7,0,0,0
10,4,6,0,0,0
10,1,9,0,0,0
3,0,3,0,0,0
5,3,2,0,0,0
3,2,1,0,0,0
5,1,4,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
48,7,41,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
100,42,58,0,0,0
8,4,4,0,0,0
10,1,9,0,0,0
10,6,4,0,0,0
10,5,5,0,0,0
10,6,4,0,0,0
50,0,50,0,0,0
10,3,7,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,2,3,0,0,0
10,6,4,0,0,0
30,2,28,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
5,2,3,0,0,0
10,3,7,0,0,0
15,11,4,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
6,4,2,0,0,0
10,0,10,0,0,0
5,2,3,0,0,0
10,3,7,0,0,0
10,1,9,0,0,0
10,4,6,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,5,5,0,0,0
5,2,3,0,0,0
10,8,2,0,0,0
10,1,9,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
5,0,5,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
15,1,14,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
40,23,17,0,0,0
40,23,17,0,0,0
40,17,23,0,0,0
40,18,22,0,0,0
20,17,3,0,0,0
20,17,3,0,0,0
30,10,20,0,0,0
15,13,2,0,0,0
9,8,1,0,0,0
12,11,1,0,0,0
26,24,2,0,0,0
30,29,1,0,0,0
38,36,2,0,0,0
25,17,8,0,0,0
24,13,11,0,0,0
25,17,8,0,0,0
31,30,1,0,0,0
24,17,7,0,0,0
45,38,7,0,0,0
24,7,17,0,0,0
30,24,6,0,0,0
5,0,5,0,0,0
24,4,20,0,0,0
24,7,17,0,0,0
5,0,5,0,0,0
3,1,2,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,2,3,0,0,0
16,6,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,1,4,0,0,0
5,1,4,0,0,0
10,2,8,0,0,0
10,1,9,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,2,3,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
30,27,3,0,0,0
15,8,7,0,0,0
53,26,27,0,0,0
5,2,3,0,0,0
25,10,15,0,0,0
70,50,20,0,0,0
40,24,16,0,0,0
15,15,0,0,0,0
15,8,7,0,0,0
15,3,12,0,0,0
15,11,4,0,0,0
3,3,0,0,0,0
17,12,5,0,0,0
40,25,15,0,0,0
40,32,8,0,0,0
35,34,1,0,0,0
35,20,15,0,0,0
45,30,15,0,0,0
30,13,17,0,0,0
12,4,8,0,0,0
12,4,8,0,0,0
12,3,9,0,0,0
12,3,9,0,0,0
16,10,6,8,0,8
16,7,9,8,0,8
16,11,5,8,0,8
25,16,9,0,0,0
16,7,9,8,0,8
16,6,10,0,0,0
40,40,0,0,0,0
40,37,3,0,0,0
16,7,9,0,0,0
40,31,9,0,0,0
30,27,3,0,0,0
32,32,0,0,0,0
95,56,39,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,1,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
0,0,0,0,0,0
1,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0,0,0,0
0,0,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
0,0,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
0,0,0,0,0,0
3,2,1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
20,17,3,0,0,0
20,19,1,0,0,0
105,80,25,0,0,0
105,73,32,0,0,0
105,75,30,0,0,0
105,72,33,0,0,0
36,18,18,0,0,0
18,18,0,0,0,0
75,58,17,0,0,0
18,18,0,0,0,0
18,14,4,0,0,0
18,8,10,0,0,0
18,15,3,0,0,0
3,1,2,0,0,0
6,6,0,0,0,0
3,3,0,0,0,0
6,5,1,0,0,0
110,66,44,0,0,0
105,70,35,0,0,0
40,33,7,0,0,0
18,16,2,0,0,0
18,17,1,0,0,0
18,7,11,0,0,0
150,128,22,0,0,0
18,10,8,0,0,0
120,72,48,0,0,0
4,4,0,0,0,0
60,44,16,0,0,0
1,0,1,0,0,0
10,0,10,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
3,3,0,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,1,0,0,0,0
18,18,0,0,0,0
2,2,0,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0,0,0,0
1,0,1,0,0,0
0,0,0,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
3,2,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
5,4,1,0,0,0
1,0,1,0,0,0
3,3,0,0,0,0
3,3,0,0,0,0
2,1,1,0,0,0
3,0,3,0,0,0
2,2,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4,2,2,0,0,0
2,0,2,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,1,0,0,0
0,0,0,0,0,0
3,0,3,0,0,0
10,0,10,0,0,0
0,0,0,0,0,0
3,1,2,0,0,0
6,5,1,0,0,0
5,5,0,0,0,0
4,2,2,0,0,0
3,2,1,0,0,0
3,0,3,0,0,0
5,3,2,0,0,0
4,3,1,0,0,0
3,0,3,0,0,0
3,3,0,0,0,0
3,1,2,0,0,0
0,0,0,0,0,0
5,4,1,0,0,0
5,4,1,0,0,0
3,0,3,0,0,0
9,8,1,0,0,0
5,4,1,0,0,0
3,2,1,0,0,0
3,1,2,0,0,0
3,3,0,0,0,0
6,4,2,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
8,6,2,0,0,0
3,1,2,0,0,0
3,3,0,0,0,0
6,5,1,0,0,0
4,3,1,0,0,0
5,0,5,0,0,0
3,1,2,0,0,0
5,4,1,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,4,1,0,0,0
5,3,2,0,0,0
4,3,1,0,0,0
5,4,1,0,0,0
3,3,0,0,0,0
3,1,2,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
48,19,29,0,0,0
14,14,0,0,0,0
7,0,7,0,0,0
21,21,0,0,0,0
18,4,14,0,0,0
24,19,5,0,0,0
25,18,7,0,0,0
75,55,20,0,0,0
75,61,14,0,0,0
12,2,10,0,0,0
75,62,13,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
75,52,23,0,0,0
18,11,7,0,0,0
23,23,0,0,0,0
5,2,3,0,0,0
12,11,1,0,0,0
5,2,3,0,0,0
6,3,3,0,0,0
12,12,0,0,0,0
6,1,5,0,0,0
4,4,0,0,0,0
40,0,40,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
40,0,40,0,0,0
75,65,10,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
20,4,16,0,0,0
20,0,20,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
12,2,10,0,0,0
12,11,1,0,0,0
0,0,0,0,0,0
10,7,3,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
40,4,36,0,0,0
10,4,6,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
10,6,4,0,0,0
40,7,33,0,0,0
20,8,12,0,0,0
15,10,5,0,0,0
10,4,6,0,0,0
60,33,27,0,0,0
10,5,5,0,0,0
5,0,5,0,0,0
15,4,11,0,0,0
10,5,5,0,0,0
10,6,4,0,0,0
12,10,2,0,0,0
5,3,2,0,0,0
100,43,57,0,0,0
10,2,8,0,0,0
10,6,4,0,0,0
5,0,5,0,0,0
10,2,8,0,0,0
10,7,3,0,0,0
10,8,2,0,0,0
10,2,8,0,0,0
10,2,8,0,0,0
5,1,4,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,4,6,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
20,11,9,0,0,0
10,4,6,0,0,0
10,3,7,0,0,0
10,3,7,0,0,0
10,1,9,0,0,0
25,0,25,0,0,0
10,0,10,0,0,0
5,1,4,0,0,0
10,3,7,0,0,0
288,281,7,0,0,0
24,24,0,3,0,3
24,22,2,4,0,4
24,24,0,3,0,3
24,24,0,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
24,23,1,4,0,4
24,22,2,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
12,11,1,2,0,2
24,24,0,4,0,4
12,11,1,2,0,2
240,239,1,0,0,0
24,24,0,4,0,4
24,24,0,4,0,4
24,23,1,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
12,12,0,2,0,2
24,24,0,4,0,4
12,12,0,2,0,2
24,24,0,3,0,3
24,24,0,4,0,4
268,264,4,0,0,0
21,21,0,3,0,3
22,21,1,3,0,3
22,21,1,3,0,3
21,21,0,3,0,3
21,21,0,3,0,3
21,21,0,3,0,3
23,22,1,3,0,3
24,24,0,3,0,3
23,23,0,3,0,3
24,23,1,3,0,3
240,240,0,0,0,0
24,24,0,3,0,3
24,24,0,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
22,22,0,3,0,3
24,24,0,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
96,96,0,0,0,0
24,24,0,4,0,4
24,24,0,4,0,4
264,259,5,0,0,0
24,24,0,4,0,4
24,24,0,4,0,4
24,23,1,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
24,23,1,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
24,24,0,4,0,4
24,23,1,4,0,4
24,23,1,4,0,4
24,23,1,4,0,4
24,24,0,4,0,4
195,161,34,15,0,15
8,8,0,4,0,4
8,8,0,4,0,4
8,8,0,4,0,4
