202102,Aerospace Engineering,Intro Exper Methods AE,26056,AE 2610,A03,Class,3:30 pm - 5:25 pm,W,Engr Science & Mech G4,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Intro Exper Methods AE,26057,AE 2610,A04,Class,3:30 pm - 5:25 pm,R,Engr Science & Mech G4,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Intro Exper Methods AE,26058,AE 2610,A05,Class,3:30 pm - 5:25 pm,F,Engr Science & Mech G4,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Intro Exper Methods AE,34141,AE 2610,A06,Class,5:00 pm - 6:55 pm,M,Engr Science & Mech G4,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Intro Exper Methods AE,34142,AE 2610,A07,Class,5:00 pm - 6:55 pm,T,Engr Science & Mech G4,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Intro Exper Methods AE,34143,AE 2610,A08,Class,5:00 pm - 6:55 pm,W,Engr Science & Mech G4,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Intro Exper Methods AE,34144,AE 2610,A09,Class,5:00 pm - 6:55 pm,R,Engr Science & Mech G4,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Intro Exper Methods AE,34145,AE 2610,A10,Class,5:00 pm - 6:55 pm,F,Engr Science & Mech G4,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Technical Commun for AE,26074,AE 2611,A,Class,12:30 pm - 1:20 pm,F,Weber SST III 2,Christopher   Carr (P),"GraduateSemester,UndergraduateSemester",1.000 Credits,"HybridCourse,STEMUSG"
202102,Aerospace Engineering,Research Assistantship,35846,AE 2698,CAR,Class,TBA,,TBA,Christopher   Carr (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,29505,AE 2698,CHE,Class,TBA,,TBA,Yongxin   Chen (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,30119,AE 2698,DEC,Class,TBA,,TBA,John Allen  Dec (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,27579,AE 2698,DIL,Class,TBA,,TBA,Claudio Vinicius  Di Leo (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,30106,AE 2698,GRI,Class,TBA,,TBA,Kelly Ann  Griendling (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,30100,AE 2698,HO,Class,TBA,,TBA,Koki   Ho (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,23252,AE 2698,JAG,Class,TBA,,TBA,Jechiel   Jagoda (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
