seatCapacity,seatActual,seatRemaining,waitlistCapacity,waitlistActual,waitlistRemaining
160,99,61,10,0,10
95,87,8,5,0,5
25,17,8,0,0,0
16,12,4,0,0,0
6,6,0,3,0,3
6,6,0,3,0,3
7,7,0,4,0,4
6,6,0,2,0,2
48,33,15,0,0,0
8,8,0,4,0,4
2,2,0,2,0,2
4,4,0,2,0,2
25,15,10,8,0,8
3,0,3,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,1,0,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
6,6,0,2,0,2
3,0,3,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
6,0,6,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,1,1,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,1,0,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,1,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
4,0,4,0,0,0
4,0,4,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
4,0,4,0,0,0
2,0,2,0,0,0
4,0,4,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
5,1,4,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
12,0,12,0,0,0
3,0,3,0,0,0
12,0,12,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
5,0,5,0,0,0
4,0,4,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
6,0,6,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
5,0,5,0,0,0
4,0,4,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
8,0,8,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
5,0,5,0,0,0
2,0,2,0,0,0
5,0,5,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
5,1,4,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,1,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
2,0,2,0,0,0
5,0,5,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
4,0,4,0,0,0
2,0,2,0,0,0
12,1,11,0,0,0
2,0,2,0,0,0
12,12,0,4,3,1
3,2,1,0,0,0
5,2,3,0,0,0
4,2,2,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,5,0,0,0,0
10,0,10,0,0,0
20,4,16,0,0,0
20,8,12,0,0,0
15,3,12,5,0,5
15,5,10,0,0,0
28,8,20,0,0,0
4,2,2,0,0,0
2,0,2,0,0,0
25,6,19,0,0,0
5,0,5,2,0,2
15,7,8,0,0,0
20,15,5,0,0,0
15,8,7,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,1,19,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,1,19,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
5,0,5,0,0,0
1,0,1,0,0,0
300,31,269,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
5,0,5,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
2,0,2,0,0,0
20,1,19,0,0,0
21,5,16,0,0,0
55,3,52,15,0,15
20,0,20,0,0,0
20,3,17,0,0,0
20,4,16,0,0,0
12,1,11,0,0,0
12,3,9,0,0,0
2,0,2,0,0,0
10,2,8,0,0,0
20,0,20,0,0,0
20,1,19,0,0,0
5,0,5,0,0,0
20,0,20,0,0,0
20,1,19,0,0,0
5,1,4,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
6,1,5,0,0,0
2,0,2,0,0,0
6,1,5,0,0,0
20,3,17,0,0,0
10,3,7,0,0,0
20,0,20,0,0,0
2,0,2,0,0,0
21,2,19,0,0,0
20,1,19,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
5,2,3,0,0,0
10,0,10,0,0,0
55,3,52,0,0,0
1,0,1,0,0,0
6,0,6,0,0,0
20,0,20,0,0,0
5,0,5,0,0,0
10,1,9,0,0,0
20,0,20,0,0,0
20,3,17,0,0,0
10,3,7,0,0,0
2,0,2,0,0,0
20,1,19,0,0,0
20,0,20,0,0,0
10,0,10,0,0,0
55,3,52,0,0,0
1,0,1,0,0,0
20,0,20,0,0,0
20,2,18,0,0,0
20,4,16,0,0,0
20,4,16,0,0,0
20,1,19,0,0,0
25,21,4,25,0,25
25,16,9,25,0,25
18,18,0,25,1,24
25,25,0,25,0,25
25,24,1,25,0,25
18,14,4,25,0,25
18,17,0,25,9,16
18,14,4,25,0,25
25,9,16,25,0,25
18,18,0,25,3,22
20,19,1,25,0,25
20,19,1,25,0,25
30,30,0,25,2,23
20,8,12,25,0,25
1,1,0,25,0,25
20,6,14,25,0,25
1,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
20,6,14,25,0,25
50,50,0,5,4,1
25,25,0,20,20,0
15,11,4,0,0,0
10,6,4,0,0,0
25,9,16,25,0,25
60,48,12,0,0,0
10,4,6,0,0,0
25,25,0,0,0,0
48,46,2,0,0,0
48,45,3,0,0,0
15,6,9,0,0,0
15,6,9,0,0,0
15,5,10,0,0,0
15,5,10,0,0,0
25,25,0,0,0,0
20,20,0,0,0,0
15,13,2,0,0,0
25,9,16,0,0,0
25,9,16,0,0,0
30,7,23,0,0,0
25,8,17,0,0,0
30,30,0,0,0,0
30,24,6,0,0,0
30,10,20,0,0,0
40,22,18,0,0,0
20,14,6,0,0,0
20,14,6,0,0,0
15,7,8,0,0,0
16,13,3,0,0,0
20,8,12,0,0,0
0,0,0,0,0,0
10,10,0,0,0,0
10,2,8,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
20,5,15,0,0,0
30,5,25,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
25,6,19,0,0,0
5,0,5,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
6,0,6,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
6,0,6,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
25,0,25,0,0,0
45,0,45,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
30,28,2,0,0,0
30,20,10,0,0,0
30,28,2,0,0,0
80,71,9,0,0,0
65,44,21,0,0,0
30,20,10,0,0,0
5,0,5,0,0,0
15,0,15,0,0,0
0,0,0,0,0,0
2,0,2,0,0,0
15,0,15,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
5,0,5,0,0,0
15,0,15,0,0,0
70,70,0,0,0,0
70,23,47,0,0,0
70,52,18,0,0,0
18,16,2,0,0,0
5,0,5,0,0,0
18,18,0,0,0,0
18,18,0,0,0,0
90,90,0,0,0,0
16,16,0,0,0,0
16,16,0,0,0,0
16,16,0,0,0,0
15,15,0,0,0,0
16,16,0,0,0,0
75,61,14,0,0,0
16,11,5,0,0,0
68,27,41,0,0,0
55,37,18,0,0,0
24,24,0,0,0,0
12,12,0,0,0,0
54,34,20,0,0,0
12,12,0,0,0,0
80,57,23,0,0,0
80,57,23,0,0,0
40,33,7,0,0,0
40,33,7,0,0,0
50,50,0,0,0,0
70,50,20,0,0,0
45,45,0,0,0,0
50,44,6,0,0,0
16,14,2,0,0,0
16,9,7,0,0,0
16,16,0,0,0,0
16,5,11,0,0,0
40,29,11,0,0,0
50,49,1,0,0,0
50,30,20,0,0,0
40,29,11,0,0,0
64,51,13,0,0,0
40,0,40,0,0,0
16,16,0,0,0,0
16,16,0,0,0,0
16,4,12,0,0,0
16,15,1,0,0,0
30,0,30,0,0,0
27,14,13,0,0,0
40,40,0,0,0,0
65,48,17,0,0,0
20,20,0,0,0,0
20,20,0,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
4,1,3,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
2,0,2,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
2,0,2,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
30,1,29,0,0,0
6,6,0,0,0,0
45,25,20,0,0,0
11,11,0,0,0,0
30,9,21,0,0,0
30,14,16,0,0,0
35,31,4,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
30,13,17,0,0,0
50,35,15,0,0,0
40,19,21,0,0,0
24,7,17,0,0,0
45,11,34,0,0,0
30,3,27,0,0,0
45,11,34,0,0,0
30,18,12,0,0,0
15,1,14,0,0,0
30,19,11,0,0,0
15,3,12,0,0,0
15,3,12,0,0,0
40,32,8,0,0,0
40,15,25,0,0,0
30,6,24,0,0,0
50,33,17,0,0,0
45,25,20,0,0,0
20,20,0,0,0,0
40,25,15,0,0,0
40,19,21,0,0,0
30,10,20,0,0,0
30,29,1,0,0,0
30,8,22,0,0,0
30,25,5,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
12,9,3,0,0,0
30,9,21,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
40,9,31,0,0,0
50,6,44,0,0,0
37,4,33,0,0,0
30,5,25,0,0,0
50,10,40,0,0,0
30,20,10,0,0,0
30,0,30,0,0,0
10,4,6,0,0,0
12,8,4,0,0,0
30,5,25,0,0,0
10,4,6,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,1,9,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,1,14,0,0,0
15,1,14,0,0,0
5,0,5,0,0,0
15,3,12,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,3,12,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
10,2,8,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,4,6,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,2,8,0,0,0
15,1,14,0,0,0
10,1,9,0,0,0
15,1,14,0,0,0
15,1,14,0,0,0
15,2,13,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
15,0,15,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
55,17,38,0,0,0
55,47,8,0,0,0
55,54,0,5,5,0
50,50,0,0,0,0
55,55,0,5,0,5
55,55,0,5,5,0
55,55,0,5,5,0
55,54,1,5,0,5
55,29,26,5,0,5
22,0,22,5,0,5
20,10,10,0,0,0
55,54,1,0,0,0
16,12,4,0,0,0
55,4,51,0,0,0
55,42,13,0,0,0
55,55,0,5,2,3
48,47,1,0,0,0
55,44,11,0,0,0
20,20,0,5,1,4
70,70,0,0,0,0
55,15,40,0,0,0
55,55,0,5,5,0
54,46,8,0,0,0
25,24,1,0,0,0
72,69,3,20,0,20
60,47,13,20,0,20
10,10,0,20,0,20
80,78,0,50,50,0
60,41,19,100,0,100
9,9,0,100,0,100
50,47,3,50,0,50
40,13,27,0,0,0
10,8,2,0,0,0
1400,457,943,50,0,50
10,1,9,0,0,0
300,190,110,999,0,999
200,89,111,0,0,0
10,4,6,0,0,0
100,96,4,0,0,0
140,95,45,100,0,100
400,224,176,999,0,999
100,0,100,0,0,0
900,737,163,999,0,999
10,3,7,0,0,0
10,0,10,0,0,0
40,14,26,0,0,0
250,88,162,999,0,999
150,72,78,20,0,20
100,70,30,50,0,50
10,7,3,0,0,0
150,97,53,50,0,50
10,4,6,0,0,0
25,25,0,20,2,18
50,38,12,50,0,50
0,0,0,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
200,34,166,50,0,50
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,5,5,0,0,0
30,2,28,0,0,0
30,1,29,0,0,0
10,0,10,0,0,0
30,16,14,20,0,20
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
