crn,seatCapacity,seatActual,seatRemaining,waitlistCapacity,waitlistActual,waitlistRemaining
94861,50,50,0,0,0,0
93003,5,0,5,0,0,0
20980,15,1,14,0,0,0
22977,20,0,20,0,0,0
31764,50,50,0,0,0,0
53260,10,5,5,0,0,0
91537,7,5,2,0,0,0
56582,10,0,10,0,0,0
27335,5,0,5,0,0,0
94862,50,21,29,0,0,0
81107,15,1,14,0,0,0
58084,10,0,10,0,0,0
20270,15,0,15,0,0,0
82378,5,1,4,0,0,0
31765,50,50,0,0,0,0
31358,5,3,2,0,0,0
54097,10,3,7,0,0,0
93801,12,8,4,0,0,0
55275,10,0,10,0,0,0
22079,5,0,5,0,0,0
94863,50,50,0,0,0,0
80288,15,0,15,0,0,0
24164,15,0,15,0,0,0
93669,5,3,2,0,0,0
32065,50,50,0,0,0,0
53201,15,2,13,0,0,0
30785,25,14,11,0,0,0
58526,10,0,10,0,0,0
83352,10,0,10,0,0,0
55134,10,0,10,0,0,0
21690,5,0,5,0,0,0
94864,50,12,38,0,0,0
84852,15,0,15,0,0,0
83234,5,0,5,0,0,0
25820,10,0,10,0,0,0
32189,50,50,0,0,0,0
54636,10,0,10,0,0,0
90185,15,1,14,0,0,0
54660,10,0,10,0,0,0
93597,5,0,5,0,0,0
25500,5,0,5,0,0,0
86884,10,0,10,0,0,0
52635,15,0,15,0,0,0
23525,15,0,15,0,0,0
52939,10,3,7,0,0,0
32614,100,97,3,0,0,0
30786,25,13,12,20,0,20
83349,10,0,10,0,0,0
85693,5,1,4,0,0,0
55292,20,0,20,0,0,0
32090,5,0,5,0,0,0
93598,35,30,5,0,0,0
53109,15,0,15,0,0,0
84105,15,0,15,0,0,0
21745,15,1,14,0,0,0
32622,50,50,0,0,0,0
32664,20,8,12,0,0,0
83348,10,0,10,0,0,0
81814,5,0,5,0,0,0
22737,5,0,5,0,0,0
57124,10,0,10,0,0,0
57201,10,2,8,0,0,0
55145,5,0,5,0,0,0
82008,15,0,15,0,0,0
22958,15,0,15,0,0,0
33439,15,10,5,0,0,0
32623,50,25,25,0,0,0
93599,50,0,50,0,0,0
86588,15,0,15,0,0,0
89081,5,2,3,0,0,0
57895,10,0,10,0,0,0
57397,10,4,6,0,0,0
21436,5,0,5,0,0,0
54144,15,0,15,0,0,0
83454,15,0,15,0,0,0
25828,10,0,10,0,0,0
22874,10,0,10,0,0,0
95333,50,0,50,0,0,0
83353,10,0,10,0,0,0
86944,5,0,5,0,0,0
53150,10,1,9,0,0,0
54700,10,0,10,0,0,0
26104,5,0,5,0,0,0
54093,15,0,15,0,0,0
86892,10,0,10,0,0,0
31233,10,5,5,0,0,0
22951,15,0,15,0,0,0
83350,10,0,10,0,0,0
89434,35,13,22,0,0,0
84143,220,219,1,50,0,50
56282,10,4,6,0,0,0
55617,10,0,10,0,0,0
22031,10,0,10,0,0,0
54566,15,3,12,0,0,0
83447,15,0,15,0,0,0
31234,10,10,0,0,0,0
25824,15,0,15,0,0,0
88060,10,0,10,0,0,0
84144,220,220,0,50,0,50
93175,5,3,2,0,0,0
52948,10,0,10,0,0,0
56764,10,0,10,0,0,0
25496,5,0,5,0,0,0
86888,15,0,15,0,0,0
32665,7,3,4,0,0,0
20271,15,0,15,0,0,0
83347,10,0,10,0,0,0
32625,50,5,45,0,0,0
55427,5,0,5,0,0,0
86819,12,3,9,0,0,0
93369,1,1,0,0,0,0
54716,10,2,8,0,0,0
55448,10,0,10,0,0,0
27655,10,0,10,0,0,0
80289,15,0,15,0,0,0
23890,15,0,15,0,0,0
32626,50,5,45,0,0,0
83351,10,0,10,0,0,0
33486,10,3,7,0,0,0
56296,10,0,10,0,0,0
93601,50,49,1,0,0,0
93710,8,3,5,0,0,0
56581,10,0,10,0,0,0
84534,15,0,15,0,0,0
52949,10,1,9,0,0,0
27814,5,0,5,0,0,0
83354,10,0,10,0,0,0
32627,50,1,49,0,0,0
24478,15,0,15,0,0,0
93603,50,28,22,0,0,0
94140,1,0,1,0,0,0
33487,10,0,10,0,0,0
57367,10,0,10,0,0,0
54657,10,0,10,0,0,0
85200,15,0,15,0,0,0
56988,20,18,2,0,0,0
22067,5,0,5,0,0,0
83360,15,0,15,0,0,0
20272,15,0,15,0,0,0
32628,50,11,39,0,0,0
93604,50,45,5,0,0,0
91044,7,7,0,0,0,0
59746,10,0,10,0,0,0
55620,10,0,10,0,0,0
22160,5,0,5,0,0,0
56592,10,1,9,0,0,0
80290,15,0,15,0,0,0
33583,10,0,10,0,0,0
83358,15,0,15,0,0,0
21637,15,0,15,0,0,0
33426,50,50,0,20,1,19
93605,50,40,10,0,0,0
59381,300,51,249,50,0,50
93892,8,7,1,0,0,0
54125,15,0,15,0,0,0
54659,10,0,10,0,0,0
81895,15,0,15,0,0,0
30788,7,7,0,0,0,0
52952,10,0,10,0,0,0
25375,5,0,5,0,0,0
20273,15,0,15,0,0,0
83362,15,0,15,0,0,0
90214,35,23,12,0,0,0
95107,50,26,24,0,0,0
33429,75,50,25,0,0,0
54154,15,0,15,0,0,0
59380,300,56,244,50,0,50
54476,10,0,10,0,0,0
80291,15,1,14,0,0,0
33433,10,1,9,0,0,0
22115,5,0,5,0,0,0
54971,10,0,10,0,0,0
25329,10,0,10,0,0,0
83357,15,0,15,0,0,0
87401,32,21,11,0,0,0
93606,50,50,0,0,0,0
55147,15,0,15,0,0,0
20888,5,0,5,10,0,10
86247,10,0,10,0,0,0
30085,5,0,5,0,0,0
55662,10,0,10,0,0,0
21741,5,0,5,0,0,0
58220,10,1,9,0,0,0
83361,15,0,15,0,0,0
20274,15,0,15,0,0,0
89257,10,8,2,0,0,0
93607,50,6,44,0,0,0
55119,15,0,15,0,0,0
56517,10,3,7,0,0,0
24964,5,0,5,0,0,0
22188,100,70,30,20,0,20
53279,15,0,15,0,0,0
24590,10,0,10,0,0,0
80292,15,0,15,0,0,0
20275,15,0,15,0,0,0
83359,15,0,15,0,0,0
93707,13,14,0,0,0,0
93608,50,50,0,0,0,0
60049,10,0,10,0,0,0
21586,5,0,5,0,0,0
56887,10,1,9,0,0,0
28508,100,70,30,0,0,0
57293,10,0,10,0,0,0
60468,50,38,12,0,0,0
80293,15,2,13,0,0,0
27515,15,0,15,0,0,0
24366,15,0,15,0,0,0
57365,10,0,10,0,0,0
83356,15,0,15,0,0,0
29916,5,0,5,0,0,0
93702,20,16,4,0,0,0
93609,50,41,9,0,0,0
52951,10,1,9,0,0,0
23559,250,109,141,50,0,50
59756,5,0,5,0,0,0
56579,10,0,10,0,0,0
25090,5,0,5,0,0,0
85066,15,0,15,0,0,0
81380,10,0,10,0,0,0
95108,50,47,3,0,0,0
23562,5,0,5,0,0,0
22426,15,0,15,0,0,0
60469,50,26,24,0,0,0
93705,10,5,5,0,0,0
25863,5,1,4,0,0,0
53252,15,0,15,0,0,0
53211,15,1,14,0,0,0
82800,15,0,15,0,0,0
25145,5,0,5,5,0,5
56989,10,0,10,0,0,0
83355,15,0,15,0,0,0
22654,10,0,10,0,0,0
93602,5,1,4,0,0,0
59683,50,19,31,0,0,0
59736,44,28,16,20,0,20
93713,13,13,0,0,0,0
52634,15,1,14,0,0,0
28493,50,46,4,0,0,0
53199,10,1,9,0,0,0
29997,25,6,19,0,0,0
81004,15,0,15,0,0,0
83363,15,0,15,0,0,0
93824,50,50,0,100,0,100
31798,5,1,4,0,0,0
59410,50,13,37,0,0,0
59737,30,10,20,0,0,0
89278,30,20,10,0,0,0
54089,10,0,10,0,0,0
25716,10,0,10,0,0,0
28494,50,5,45,0,0,0
53441,15,0,15,0,0,0
81471,15,0,15,0,0,0
20890,15,0,15,0,0,0
21787,5,0,5,0,0,0
95251,5,1,4,0,0,0
56794,25,0,25,0,0,0
83474,200,200,0,100,0,100
60464,25,15,10,0,0,0
28495,50,23,27,0,0,0
52940,10,0,10,0,0,0
80294,15,0,15,0,0,0
21310,15,0,15,0,0,0
60921,3,3,0,0,0,0
56156,10,0,10,0,0,0
27612,15,0,15,0,0,0
81405,15,0,15,0,0,0
21591,5,0,5,0,0,0
93096,5,2,3,0,0,0
57391,31,24,7,2,0,2
90465,50,50,0,0,0,0
55521,10,1,9,0,0,0
56795,25,0,25,0,0,0
20276,15,0,15,0,0,0
60096,10,0,10,0,0,0
26566,10,0,10,0,0,0
85655,10,0,10,0,0,0
55781,5,2,3,0,0,0
28496,50,8,42,0,0,0
93709,11,3,8,0,0,0
85339,10,2,8,0,0,0
33705,5,1,4,0,0,0
57392,40,11,29,0,0,0
53233,35,0,35,0,0,0
90466,50,50,0,0,0,0
24836,10,0,10,0,0,0
59936,10,0,10,0,0,0
57395,10,2,8,0,0,0
60491,110,99,11,0,0,0
81015,15,1,14,0,0,0
28497,50,3,47,0,0,0
25043,15,0,15,0,0,0
89082,15,0,15,0,0,0
32055,5,0,5,0,0,0
57835,25,13,12,0,0,0
53234,35,0,35,0,0,0
80295,15,0,15,0,0,0
60417,100,71,29,50,0,50
59872,10,1,9,0,0,0
20900,15,0,15,0,0,0
25369,10,1,9,0,0,0
28498,5,0,5,0,0,0
90467,50,50,0,0,0,0
53207,10,0,10,0,0,0
85923,5,1,4,0,0,0
30011,5,0,5,0,0,0
53235,35,0,35,0,0,0
57393,58,25,33,10,0,10
90468,50,50,0,0,0,0
93241,15,0,15,0,0,0
56124,10,3,7,0,0,0
59782,10,6,4,0,0,0
86940,5,3,2,0,0,0
93730,15,8,7,0,0,0
25740,200,200,0,50,50,0
20277,15,0,15,0,0,0
22048,5,2,3,0,0,0
59864,15,9,6,0,0,0
56796,25,0,25,0,0,0
57394,30,10,20,0,0,0
82974,15,0,15,0,0,0
92982,25,10,15,0,0,0
60044,10,0,10,0,0,0
81564,250,250,0,100,0,100
56876,10,5,5,0,0,0
21047,250,249,0,50,50,0
31842,5,2,3,0,0,0
56789,25,0,25,0,0,0
30200,15,0,15,0,0,0
80652,20,5,15,0,0,0
58342,25,18,7,0,0,0
59707,20,12,8,0,0,0
80296,15,0,15,0,0,0
89193,15,1,14,0,0,0
22796,5,0,5,0,0,0
93747,50,50,0,0,0,0
56790,25,0,25,0,0,0
32121,100,100,0,50,50,0
52637,15,0,15,0,0,0
60473,50,2,48,0,0,0
22573,15,0,15,0,0,0
54422,10,3,7,0,0,0
80454,12,0,12,0,0,0
55858,5,1,4,0,0,0
87881,10,0,10,0,0,0
24873,5,1,4,0,0,0
93129,15,0,15,0,0,0
90470,50,50,0,0,0,0
20278,15,0,15,0,0,0
82138,5,0,5,0,0,0
52636,15,0,15,0,0,0
60439,50,2,48,50,0,50
54406,10,3,7,0,0,0
56791,25,0,25,0,0,0
60858,1,1,0,0,0,0
26588,5,0,5,5,0,5
82507,15,0,15,0,0,0
85874,15,3,12,0,0,0
21585,5,0,5,0,0,0
90471,50,50,0,0,0,0
60886,1,1,0,0,0,0
60622,1,1,0,0,0,0
56797,25,0,25,0,0,0
30117,15,0,15,0,0,0
93216,5,0,5,0,0,0
53705,10,0,10,0,0,0
58653,10,1,9,0,0,0
30046,10,0,10,0,0,0
85724,10,2,8,0,0,0
86302,10,1,9,0,0,0
27514,5,1,4,0,0,0
60719,1,1,0,0,0,0
56798,25,0,25,0,0,0
81392,12,0,12,0,0,0
60440,25,12,13,25,0,25
90472,50,50,0,0,0,0
56885,15,12,3,0,0,0
53461,15,0,15,0,0,0
82975,15,0,15,0,0,0
24615,10,0,10,0,0,0
25867,5,0,5,0,0,0
56799,25,0,25,0,0,0
57989,10,1,9,0,0,0
60837,1,1,0,0,0,0
90473,50,50,0,0,0,0
54413,5,0,5,0,0,0
82131,10,0,10,0,0,0
52638,15,1,14,0,0,0
25419,10,0,10,0,0,0
82508,15,1,14,0,0,0
57396,10,1,9,0,0,0
22171,15,0,15,0,0,0
54514,35,0,35,0,0,0
31271,25,16,9,0,0,0
90778,150,151,0,50,0,50
82418,5,0,5,0,0,0
60929,1,1,0,0,0,0
58667,20,0,20,0,0,0
52639,15,0,15,0,0,0
25684,10,0,10,0,0,0
89883,15,0,15,0,0,0
56800,25,0,25,0,0,0
90779,50,50,0,0,0,0
24903,10,0,10,0,0,0
81929,5,0,5,0,0,0
60718,1,1,0,0,0,0
53249,5,1,4,0,0,0
53258,10,0,10,0,0,0
31361,15,12,3,0,0,0
28253,10,0,10,0,0,0
53139,15,0,15,0,0,0
22574,15,0,15,0,0,0
54515,35,0,35,0,0,0
55864,5,1,4,0,0,0
80297,15,0,15,0,0,0
80453,1,0,1,0,0,0
90781,50,51,0,0,0,0
32227,10,4,6,0,0,0
53187,5,0,5,0,0,0
26192,10,0,10,0,0,0
56089,10,1,9,0,0,0
53804,15,0,15,0,0,0
60857,1,1,0,0,0,0
56792,25,0,25,0,0,0
85151,15,0,15,0,0,0
56991,10,5,5,0,0,0
80456,12,0,12,0,0,0
22172,15,0,15,0,0,0
53339,5,0,5,0,0,0
32255,10,0,10,0,0,0
32962,20,20,0,0,0,0
90784,50,50,0,0,0,0
55935,5,0,5,0,0,0
81056,15,0,15,0,0,0
56897,5,0,5,0,0,0
81931,10,0,10,0,0,0
56754,10,2,8,0,0,0
27981,15,0,15,0,0,0
24148,5,0,5,0,0,0
32968,20,9,11,0,0,0
53340,5,0,5,0,0,0
54516,35,0,35,0,0,0
90559,5,2,3,5,0,5
54640,15,0,15,0,0,0
84453,15,0,15,0,0,0
58144,5,1,4,0,0,0
81112,10,0,10,0,0,0
53257,10,3,7,10,0,10
20279,15,0,15,0,0,0
55032,35,0,35,0,0,0
33516,2,2,0,0,0,0
25642,10,0,10,0,0,0
57329,10,0,10,0,0,0
90560,5,2,3,0,0,0
80298,15,0,15,0,0,0
58626,10,4,6,0,0,0
56449,2,1,1,0,0,0
89983,5,0,5,0,0,0
53186,5,0,5,0,0,0
24435,15,1,14,0,0,0
56119,10,1,9,0,0,0
29869,10,0,10,0,0,0
80219,300,143,157,50,0,50
80299,15,0,15,0,0,0
57673,1,0,1,0,0,0
31341,10,8,2,0,0,0
57298,10,0,10,0,0,0
93170,5,1,4,0,0,0
20934,15,0,15,0,0,0
24209,5,0,5,0,0,0
53195,5,0,5,0,0,0
80300,15,0,15,0,0,0
90673,50,42,8,0,0,0
56895,5,0,5,0,0,0
33614,20,0,20,0,0,0
59745,10,0,10,0,0,0
60529,5,1,4,0,0,0
53698,15,0,15,0,0,0
23817,15,0,15,0,0,0
80302,15,0,15,0,0,0
93172,5,0,5,0,0,0
94242,50,48,2,0,0,0
33548,10,0,10,0,0,0
32755,10,0,10,0,0,0
57684,10,0,10,0,0,0
56590,1,0,1,0,0,0
81113,35,0,35,0,0,0
60564,10,1,9,0,0,0
84520,15,0,15,0,0,0
20280,15,0,15,0,0,0
94243,50,36,14,0,0,0
33299,6,1,5,5,0,5
23225,15,0,15,0,0,0
58108,10,0,10,0,0,0
56802,25,0,25,0,0,0
54690,20,0,20,0,0,0
20281,15,0,15,0,0,0
57726,1,0,1,0,0,0
81393,12,0,12,0,0,0
81537,15,0,15,0,0,0
94244,50,12,38,0,0,0
27324,10,0,10,0,0,0
31279,6,1,5,0,0,0
56803,25,0,25,0,0,0
20282,15,0,15,0,0,0
57182,1,0,1,0,0,0
80457,12,0,12,0,0,0
56303,25,0,25,0,0,0
94245,50,1,49,0,0,0
80303,15,0,15,0,0,0
32969,15,11,4,0,0,0
56804,25,0,25,0,0,0
26394,10,0,10,0,0,0
20284,15,0,15,0,0,0
87853,5,0,5,0,0,0
94253,50,4,46,0,0,0
55847,20,0,20,0,0,0
32847,9,9,0,0,0,0
58165,10,0,10,0,0,0
29720,10,0,10,0,0,0
84528,15,0,15,0,0,0
23876,15,0,15,0,0,0
55616,35,0,35,0,0,0
80452,1,0,1,0,0,0
93827,195,188,7,50,0,50
55076,25,1,24,0,0,0
87053,15,5,10,0,0,0
60725,10,1,9,0,0,0
21374,15,0,15,0,0,0
24488,15,0,15,0,0,0
60954,10,1,9,0,0,0
86239,10,0,10,0,0,0
93828,45,45,0,0,0,0
33071,4,4,0,0,0,0
52640,15,0,15,0,0,0
82164,5,0,5,0,0,0
22778,15,0,15,0,0,0
20285,15,0,15,0,0,0
86896,15,0,15,0,0,0
56544,10,0,10,0,0,0
54667,15,1,14,0,0,0
32970,20,10,10,0,0,0
94246,50,49,1,0,0,0
93174,5,1,4,0,0,0
27617,10,0,10,0,0,0
23884,15,0,15,0,0,0
53667,15,0,15,0,0,0
55105,15,0,15,0,0,0
31272,20,2,18,0,0,0
81114,5,0,5,0,0,0
94247,50,50,0,0,0,0
60828,10,1,9,0,0,0
28414,10,0,10,0,0,0
25941,15,0,15,0,0,0
56850,10,3,7,0,0,0
32810,20,5,15,0,0,0
80455,12,0,12,0,0,0
23464,15,0,15,0,0,0
94254,50,44,6,0,0,0
25322,10,0,10,0,0,0
80301,15,0,15,0,0,0
53183,5,0,5,0,0,0
57242,10,0,10,0,0,0
31265,15,15,0,0,0,0
81394,12,0,12,0,0,0
26211,10,0,10,0,0,0
82976,15,0,15,0,0,0
25832,15,0,15,0,0,0
81002,5,2,3,10,0,10
32867,12,11,1,0,0,0
59000,250,61,189,0,0,0
55610,20,0,20,0,0,0
82368,3,0,3,0,0,0
25135,10,0,10,0,0,0
58755,10,0,10,0,0,0
20283,15,0,15,0,0,0
84540,15,1,14,0,0,0
90674,5,2,3,0,0,0
32965,12,11,1,0,0,0
59001,100,2,98,0,0,0
32166,10,0,10,0,0,0
54474,5,0,5,0,0,0
22575,15,0,15,0,0,0
58160,10,1,9,0,0,0
80304,15,0,15,0,0,0
56334,65,41,24,0,0,0
82525,75,64,11,20,0,20
56818,10,0,10,0,0,0
31280,40,20,20,0,0,0
29925,10,0,10,0,0,0
23896,15,0,15,0,0,0
59002,100,2,98,0,0,0
86449,15,12,3,0,0,0
57926,10,0,10,0,0,0
56339,71,54,17,0,0,0
80305,15,0,15,0,0,0
90474,75,64,11,0,0,0
20286,15,0,15,0,0,0
32753,10,1,9,0,0,0
58994,100,1,99,0,0,0
86483,35,10,25,0,0,0
53090,15,0,15,0,0,0
53688,15,2,13,0,0,0
26007,10,0,10,0,0,0
57015,71,41,30,0,0,0
84811,15,0,15,0,0,0
20287,15,0,15,0,0,0
20417,12,0,12,0,0,0
59010,100,20,80,0,0,0
84160,200,190,10,50,0,50
54638,10,0,10,0,0,0
81501,15,11,4,0,0,0
56338,71,54,17,0,0,0
24126,15,0,15,0,0,0
22447,15,0,15,0,0,0
53212,15,2,13,0,0,0
87659,15,0,15,0,0,0
21853,5,0,5,0,0,0
85980,5,2,3,5,0,5
55556,20,0,20,0,0,0
25520,10,1,9,0,0,0
59011,50,0,50,0,0,0
26407,15,0,15,0,0,0
56335,71,41,30,0,0,0
85053,15,0,15,0,0,0
54585,15,0,15,0,0,0
94443,20,8,12,0,0,0
33819,5,1,4,0,0,0
57942,10,0,10,0,0,0
59012,50,3,47,0,0,0
28413,10,0,10,0,0,0
93610,50,48,2,0,0,0
24355,15,0,15,0,0,0
89316,45,25,20,0,0,0
56336,71,41,30,0,0,0
82009,15,0,15,0,0,0
60854,10,1,9,0,0,0
30181,5,0,5,0,0,0
93611,50,49,1,0,0,0
28255,10,0,10,0,0,0
60018,25,1,24,0,0,0
21746,15,0,15,0,0,0
59003,800,819,0,0,0,0
80306,15,0,15,0,0,0
80426,80,46,34,0,0,0
21249,12,0,12,0,0,0
54651,15,0,15,0,0,0
93612,50,48,2,0,0,0
20288,15,0,15,0,0,0
59004,100,11,89,0,0,0
32281,10,0,10,0,0,0
55419,20,0,20,0,0,0
80307,15,0,15,0,0,0
52642,15,0,15,0,0,0
92309,5,0,5,0,0,0
93613,50,39,11,0,0,0
21846,10,0,10,0,0,0
25181,10,0,10,0,0,0
53350,10,0,10,0,0,0
85003,15,0,15,0,0,0
59005,100,32,68,0,0,0
93711,8,4,4,0,0,0
52644,15,1,14,0,0,0
93616,5,2,3,0,0,0
22086,5,0,5,0,0,0
20289,15,0,15,0,0,0
53689,15,0,15,0,0,0
85004,15,0,15,0,0,0
59006,100,15,85,0,0,0
30253,10,0,10,0,0,0
92633,11,9,2,0,0,0
52641,15,0,15,0,0,0
86747,225,227,0,100,0,100
24306,15,0,15,0,0,0
21669,5,0,5,0,0,0
58989,500,5,495,0,0,0
85005,15,0,15,0,0,0
52643,15,0,15,0,0,0
55106,25,0,25,0,0,0
81175,250,250,0,100,0,100
91046,5,0,5,0,0,0
25178,10,0,10,0,0,0
24307,15,0,15,0,0,0
20416,1,0,1,0,0,0
59007,50,0,50,0,0,0
86885,10,0,10,0,0,0
27556,10,0,10,0,0,0
24308,15,0,15,0,0,0
87908,5,0,5,5,0,5
20419,12,0,12,0,0,0
53198,15,0,15,0,0,0
93902,5,0,5,0,0,0
55110,20,1,19,0,0,0
58990,100,0,100,0,0,0
25137,10,0,10,0,0,0
85006,15,0,15,0,0,0
21671,10,0,10,0,0,0
93043,10,0,10,0,0,0
87813,5,0,5,0,0,0
25821,10,0,10,0,0,0
54381,15,0,15,0,0,0
60077,10,0,10,0,0,0
60367,100,4,96,0,0,0
24426,10,0,10,0,0,0
85048,15,0,15,0,0,0
20985,10,0,10,0,0,0
24309,15,0,15,0,0,0
85367,10,0,10,0,0,0
82103,1,0,1,0,0,0
53276,5,0,5,0,0,0
55845,10,0,10,0,0,0
85007,15,0,15,0,0,0
60368,100,0,100,0,0,0
26195,10,0,10,0,0,0
24350,15,0,15,0,0,0
28036,5,0,5,0,0,0
86369,10,0,10,0,0,0
81978,5,0,5,0,0,0
53275,5,0,5,0,0,0
86893,10,0,10,0,0,0
58991,100,7,93,0,0,0
58115,10,0,10,0,0,0
30279,10,0,10,0,0,0
24310,15,0,15,0,0,0
30152,5,1,4,0,0,0
59008,50,0,50,0,0,0
82437,5,0,5,0,0,0
86682,10,0,10,0,0,0
52645,15,0,15,0,0,0
93122,15,0,15,0,0,0
53146,5,2,3,0,0,0
25829,10,0,10,0,0,0
21899,15,0,15,0,0,0
81498,5,0,5,0,0,0
55936,5,0,5,0,0,0
58992,100,0,100,0,0,0
30154,5,0,5,0,0,0
90270,10,0,10,0,0,0
85008,15,0,15,0,0,0
30111,15,0,15,0,0,0
55240,25,0,25,0,0,0
55466,15,10,5,25,0,25
28415,10,0,10,0,0,0
58993,100,3,97,0,0,0
83267,5,0,5,0,0,0
87330,10,0,10,0,0,0
53805,15,0,15,0,0,0
20986,35,0,35,0,0,0
24311,15,0,15,0,0,0
86889,15,0,15,0,0,0
53147,10,1,9,0,0,0
25183,10,0,10,0,0,0
86626,5,0,5,0,0,0
59009,50,0,50,0,0,0
60707,2,2,0,0,0,0
84836,5,0,5,0,0,0
60053,10,0,10,0,0,0
85009,15,0,15,0,0,0
25825,15,0,15,0,0,0
21250,12,0,12,0,0,0
53148,5,0,5,0,0,0
26203,10,0,10,0,0,0
82419,5,0,5,0,0,0
58995,100,0,100,0,0,0
53095,15,0,15,0,0,0
59702,15,11,4,25,0,25
20420,12,0,12,0,0,0
24312,15,0,15,0,0,0
54124,3,1,2,0,0,0
85010,15,0,15,0,0,0
27446,10,0,10,0,0,0
83126,5,0,5,0,0,0
53161,15,0,15,0,0,0
24313,15,0,15,0,0,0
60261,15,10,5,25,0,25
26542,5,0,5,0,0,0
30245,10,0,10,0,0,0
85011,15,1,14,0,0,0
58996,700,493,207,0,0,0
60614,10,1,9,0,0,0
86639,10,0,10,0,0,0
82734,5,0,5,0,0,0
24314,15,0,15,0,0,0
20415,1,0,1,0,0,0
60708,0,1,0,0,0,0
23427,15,0,15,0,0,0
53442,15,0,15,0,0,0
53957,15,0,15,0,0,0
92744,10,0,10,0,0,0
85012,15,0,15,0,0,0
58997,100,4,96,0,0,0
82365,1,0,1,0,0,0
24315,15,0,15,0,0,0
53314,10,8,2,0,0,0
21874,5,0,5,0,0,0
26162,10,0,10,0,0,0
54666,15,0,15,0,0,0
58998,200,69,131,0,0,0
56596,25,2,23,0,0,0
85013,15,0,15,0,0,0
84898,5,0,5,0,0,0
24316,15,0,15,0,0,0
24473,10,0,10,0,0,0
30156,5,1,4,0,0,0
81073,15,1,14,0,0,0
57533,10,0,10,0,0,0
56554,10,0,10,0,0,0
58999,100,0,100,0,0,0
53315,10,10,0,0,0,0
85014,15,0,15,0,0,0
24317,15,0,15,0,0,0
20987,5,0,5,0,0,0
26740,15,0,15,0,0,0
87837,5,0,5,0,0,0
54039,3,0,3,0,0,0
83739,15,0,15,0,0,0
57264,10,0,10,0,0,0
55683,10,10,0,0,0,0
25330,10,0,10,0,0,0
86248,10,0,10,0,0,0
25897,10,0,10,0,0,0
54114,3,0,3,0,0,0
20418,12,0,12,0,0,0
82416,5,0,5,0,0,0
57694,10,0,10,0,0,0
59356,1,1,0,0,0,0
88847,10,1,9,0,0,0
24318,15,0,15,0,0,0
85015,15,0,15,0,0,0
59739,10,0,10,0,0,0
28037,10,0,10,0,0,0
81826,1,0,1,0,0,0
21251,12,0,12,0,0,0
56341,25,21,4,25,0,25
59905,8,4,4,25,0,25
87639,10,0,10,0,0,0
52646,15,0,15,0,0,0
28355,15,0,15,0,0,0
90922,15,5,10,0,0,0
25717,10,0,10,0,0,0
58275,15,15,0,25,0,25
90381,15,0,15,0,0,0
55393,20,0,20,0,0,0
22038,3,0,3,0,0,0
88958,5,0,5,0,0,0
92455,10,0,10,0,0,0
60758,1,1,0,0,0,0
28774,15,0,15,0,0,0
52647,15,0,15,0,0,0
24319,15,0,15,0,0,0
81423,25,25,0,5,0,5
25685,10,0,10,0,0,0
58429,4,4,0,0,0,0
85016,15,1,14,0,0,0
85210,15,0,15,0,0,0
56817,10,0,10,0,0,0
82774,5,0,5,0,0,0
33011,18,10,8,3,0,3
52649,15,0,15,0,0,0
60760,1,1,0,0,0,0
92986,25,25,0,5,0,5
24367,15,0,15,0,0,0
27171,10,0,10,0,0,0
58430,4,4,0,0,0,0
85067,15,1,14,0,0,0
83216,15,0,15,0,0,0
60035,10,0,10,0,0,0
25501,35,4,31,0,0,0
52648,15,0,15,0,0,0
60765,1,1,0,0,0,0
33010,18,11,7,0,0,0
86298,25,24,1,5,0,5
24320,15,0,15,0,0,0
25614,15,0,15,0,0,0
60108,9,9,0,25,0,25
21339,15,1,14,0,0,0
85017,15,0,15,0,0,0
89199,10,0,10,0,0,0
53127,15,0,15,0,0,0
60766,1,1,0,0,0,0
24321,15,0,15,0,0,0
89904,25,25,0,5,0,5
60900,10,1,9,0,0,0
80523,12,1,11,0,0,0
33009,18,10,8,3,0,3
26801,100,0,100,0,0,0
27683,45,12,33,0,0,0
85018,15,0,15,0,0,0
59225,21,21,0,25,0,25
90449,10,0,10,0,0,0
32990,18,18,0,3,1,2
24322,15,0,15,0,0,0
80519,25,25,0,5,0,5
54641,15,1,14,0,0,0
54037,3,0,3,0,0,0
88663,12,5,7,0,0,0
25136,10,0,10,0,0,0
85019,15,0,15,0,0,0
84036,15,0,15,0,0,0
32998,40,0,40,0,0,0
32988,18,18,0,3,1,2
80517,25,24,1,5,0,5
53899,25,0,25,0,0,0
82165,10,2,8,0,0,0
24323,15,0,15,0,0,0
22807,15,0,15,0,0,0
59999,10,1,9,0,0,0
55467,6,6,0,0,0,0
87349,10,0,10,0,0,0
32905,18,18,0,3,0,3
53337,5,0,5,0,0,0
20395,80,14,66,0,0,0
85020,15,0,15,0,0,0
88398,25,25,0,5,0,5
81941,10,7,3,0,0,0
24837,10,0,10,0,0,0
25163,10,0,10,0,0,0
59721,10,0,10,0,0,0
55469,10,10,0,0,0,0
85656,10,0,10,0,0,0
85970,10,0,10,0,0,0
32898,18,18,0,3,0,3
31362,10,2,8,0,0,0
53975,15,0,15,0,0,0
84617,25,25,0,5,0,5
93214,5,2,3,0,0,0
24324,15,0,15,0,0,0
60882,10,0,10,0,0,0
60528,2,2,0,0,0,0
32900,18,18,0,3,1,2
85021,15,1,14,0,0,0
