courseTerm|crn|seatCapacity|seatActual|seatRemaining|waitlistCapacity|waitlistActual|waitlistRemaining
202208|92099|5|1|4|0|0|0
202208|85665|10|2|8|0|0|0
202208|83641|15|0|15|0|0|0
202302|32777|10|0|10|0|0|0
202205|57384|30|0|30|0|0|0
202205|51845|10|0|10|0|0|0
202205|57404|25|4|21|0|0|0
202208|84519|15|0|15|0|0|0
202205|51186|15|0|15|0|0|0
202302|21080|9|0|9|0|0|0
202208|92663|5|2|3|0|0|0
202302|20271|15|0|15|0|0|0
202208|86588|10|0|10|0|0|0
202302|24302|10|0|10|0|0|0
202205|50577|15|0|15|0|0|0
202205|53807|35|18|17|5|0|5
202205|57649|1|1|0|0|0|0
202208|84520|15|0|15|0|0|0
202205|52080|15|0|15|0|0|0
202302|21606|15|0|15|0|0|0
202208|82889|5|0|5|0|0|0
202302|29292|5|0|5|0|0|0
202208|85372|10|0|10|0|0|0
202302|26009|10|0|10|0|0|0
202205|52994|5|2|3|0|0|0
202205|53808|30|10|20|5|0|5
202205|52699|5|0|5|0|0|0
202208|84522|15|0|15|0|0|0
202302|20272|15|0|15|0|0|0
202205|51200|10|0|10|0|0|0
202208|91479|5|0|5|0|0|0
202302|32461|12|0|12|0|0|0
202208|92454|10|1|9|0|0|0
202302|29673|10|0|10|0|0|0
202205|57398|5|2|3|0|0|0
202205|52038|15|0|15|0|0|0
202205|56510|25|0|25|5|0|5
202302|25176|10|0|10|0|0|0
202208|84526|15|0|15|0|0|0
202208|81513|5|0|5|0|0|0
202205|52575|20|0|20|0|0|0
202302|20459|12|0|12|0|0|0
202208|90848|10|0|10|0|0|0
202302|32873|10|0|10|0|0|0
202205|52983|60|10|50|0|0|0
202205|56718|10|0|10|0|0|0
202205|57240|100|85|15|0|0|0
202302|20273|15|0|15|0|0|0
202208|86332|15|0|15|0|0|0
202205|51120|10|0|10|0|0|0
202208|91480|5|0|5|0|0|0
202208|86394|10|0|10|0|0|0
202302|32965|10|0|10|0|0|0
202205|57474|5|1|4|0|0|0
202302|20274|15|0|15|0|0|0
202208|85605|10|0|10|0|0|0
202205|52984|60|10|50|0|0|0
202302|26931|12|0|12|0|0|0
202205|51090|15|0|15|0|0|0
202205|51539|10|0|10|0|0|0
202208|82579|15|0|15|0|0|0
202208|94563|5|2|3|0|0|0
202302|34094|10|0|10|0|0|0
202205|57475|5|1|4|0|0|0
202302|24243|15|0|15|0|0|0
202302|20460|12|0|12|0|0|0
202208|85598|10|0|10|0|0|0
202208|91477|5|0|5|0|0|0
202205|57535|5|3|2|0|0|0
202205|51201|10|0|10|0|0|0
202302|21862|15|0|15|0|0|0
202208|85842|10|2|8|0|0|0
202205|52351|10|0|10|0|0|0
202205|56535|110|104|6|0|0|0
202302|22380|15|0|15|0|0|0
202302|21821|5|0|5|0|0|0
202205|50578|15|0|15|0|0|0
202208|84527|15|0|15|0|0|0
202208|86491|5|0|5|0|0|0
202205|54833|600|524|76|50|0|50
202208|89113|10|0|10|0|0|0
202302|28071|10|0|10|0|0|0
202205|52088|15|0|15|0|0|0
202205|56475|100|85|15|50|0|50
202302|21115|5|0|5|0|0|0
202302|20877|15|0|15|0|0|0
202205|50579|15|0|15|0|0|0
202208|88961|10|0|10|0|0|0
202208|82151|10|0|10|0|0|0
202208|84528|15|0|15|0|0|0
202302|25040|10|0|10|0|0|0
202205|56036|10|5|5|10|0|10
202205|51488|15|0|15|0|0|0
202205|57476|5|1|4|0|0|0
202302|21285|15|0|15|0|0|0
202302|29502|5|0|5|0|0|0
202208|91476|5|0|5|0|0|0
202205|52005|10|0|10|0|0|0
202208|94561|10|1|9|0|0|0
202208|84529|15|0|15|0|0|0
202205|51923|15|0|15|0|0|0
202205|56093|100|87|13|200|0|200
202302|29550|5|0|5|0|0|0
202302|26016|10|0|10|0|0|0
202302|20275|15|0|15|0|0|0
202205|57477|5|1|4|0|0|0
202208|85818|5|0|5|0|0|0
202205|51385|10|0|10|0|0|0
202208|85413|10|0|10|0|0|0
202208|84530|15|0|15|0|0|0
202302|27179|10|0|10|0|0|0
202205|50731|15|0|15|0|0|0
202302|20970|10|0|10|0|0|0
202205|54834|800|193|607|50|0|50
202205|53065|5|0|5|0|0|0
202302|24703|10|0|10|0|0|0
202208|88199|10|2|8|0|0|0
202208|84531|15|0|15|0|0|0
202208|91198|10|1|9|0|0|0
202205|51202|10|0|10|0|0|0
202302|29641|10|0|10|0|0|0
202302|21230|12|0|12|0|0|0
202205|50691|15|0|15|0|0|0
202205|56103|20|1|19|0|0|0
202302|20887|15|0|15|0|0|0
202205|57762|1|1|0|0|0|0
202208|88449|5|3|2|0|0|0
202208|85410|10|0|10|0|0|0
202208|84532|15|0|15|0|0|0
202302|23331|15|0|15|0|0|0
202205|51381|10|0|10|0|0|0
202205|50504|15|0|15|0|0|0
202302|21231|12|0|12|0|0|0
202302|20276|15|0|15|0|0|0
202205|54930|40|13|27|0|0|0
202208|82186|5|0|5|0|0|0
202208|86826|15|0|15|0|0|0
202205|57781|1|1|0|0|0|0
202208|88094|10|0|10|0|0|0
202302|25976|10|0|10|0|0|0
202205|52873|1|0|1|0|0|0
202205|51449|10|0|10|0|0|0
202302|29597|15|0|15|0|0|0
202302|28396|12|0|12|0|0|0
202205|57569|5|5|0|0|0|0
202208|91489|5|0|5|0|0|0
202205|53897|25|0|25|0|0|0
202208|84533|15|0|15|0|0|0
202205|53110|10|0|10|0|0|0
202205|57683|1|1|0|0|0|0
202208|92923|10|1|9|0|0|0
202205|51741|15|0|15|0|0|0
202302|20461|12|0|12|0|0|0
202302|22521|15|0|15|0|0|0
202302|24348|10|0|10|0|0|0
202205|55861|200|46|154|50|0|50
202208|84534|15|0|15|0|0|0
202205|52692|5|0|5|0|0|0
202208|82277|5|0|5|0|0|0
202205|53898|25|0|25|0|0|0
202205|57782|1|1|0|0|0|0
202205|55416|10|0|10|0|0|0
202208|94381|10|1|9|0|0|0
202302|20277|15|0|15|0|0|0
202302|29580|5|0|5|0|0|0
202205|54832|550|456|94|50|0|50
202302|26532|15|0|15|0|0|0
202208|84535|15|0|15|0|0|0
202205|50727|35|0|35|0|0|0
202208|85675|5|0|5|0|0|0
202205|57711|1|1|0|0|0|0
202205|50857|15|0|15|0|0|0
202205|52346|10|0|10|0|0|0
202302|29515|15|0|15|0|0|0
202208|85374|10|0|10|0|0|0
202302|32729|10|0|10|0|0|0
202302|20456|12|0|12|0|0|0
202205|54931|30|4|26|5|0|5
202208|81040|15|0|15|0|0|0
202205|50728|35|0|35|0|0|0
202208|82233|5|0|5|0|0|0
202205|50580|15|0|15|0|0|0
202302|22127|15|0|15|0|0|0
202205|50732|15|0|15|0|0|0
202205|57766|1|1|0|0|0|0
202208|84453|15|0|15|0|0|0
202302|32776|10|0|10|0|0|0
202208|84624|10|0|10|0|0|0
202205|57693|10|0|10|0|0|0
202302|21836|5|0|5|0|0|0
202208|91486|5|0|5|0|0|0
202302|24768|10|0|10|0|0|0
202205|52582|5|0|5|0|0|0
202205|50729|35|0|35|0|0|0
202205|54368|10|0|10|0|0|0
202302|25722|10|0|10|0|0|0
202208|86575|10|1|9|0|0|0
202208|85213|10|0|10|0|0|0
202205|57289|25|9|16|5|0|5
202302|29552|5|0|5|0|0|0
202205|57728|1|1|0|0|0|0
202208|81830|5|0|5|0|0|0
202302|22522|15|0|15|0|0|0
202205|50581|15|0|15|0|0|0
202208|91224|10|0|10|0|0|0
202205|50737|15|0|15|0|0|0
202205|53899|25|0|25|0|0|0
202205|54760|58|45|13|25|0|25
202302|27713|10|0|10|0|0|0
202208|83705|15|0|15|0|0|0
202205|57765|1|1|0|0|0|0
202302|22701|5|0|5|0|0|0
202208|82007|15|0|15|0|0|0
202205|51195|10|0|10|0|0|0
202205|51134|15|0|15|0|0|0
202302|22128|15|0|15|0|0|0
202208|85211|5|0|5|0|0|0
202302|25551|10|0|10|0|0|0
202205|53892|25|0|25|0|0|0
202205|57694|10|1|9|0|0|0
202208|81836|15|0|15|0|0|0
202205|54029|10|0|10|0|0|0
202205|53070|5|4|1|0|0|0
202205|51721|15|0|15|0|0|0
202302|20458|5|0|5|0|0|0
202208|89115|10|0|10|0|0|0
202302|32748|15|0|15|0|0|0
202302|25519|10|0|10|0|0|0
202208|91490|5|0|5|0|0|0
202205|53462|10|0|10|0|0|0
202208|83150|15|1|14|0|0|0
202205|53893|25|0|25|0|0|0
202205|53685|50|29|21|0|0|0
202205|51480|15|0|15|0|0|0
202205|53991|5|0|5|0|0|0
202208|85415|10|0|10|0|0|0
202302|27663|15|0|15|0|0|0
202302|21184|10|0|10|0|0|0
202208|81661|5|0|5|0|0|0
202205|52439|10|0|10|0|0|0
202205|56511|25|8|17|5|0|5
202208|85254|10|0|10|0|0|0
202302|26925|10|0|10|0|0|0
202205|53894|25|0|25|0|0|0
202208|86582|10|0|10|0|0|0
202205|52765|5|0|5|0|0|0
202205|55048|5|3|2|0|0|0
202302|20278|15|0|15|0|0|0
202302|20455|12|0|12|0|0|0
202205|57773|5|1|4|0|0|0
202208|83143|15|0|15|0|0|0
202205|53855|10|0|10|0|0|0
202208|90823|5|0|5|0|0|0
202205|53900|25|0|25|0|0|0
202302|25448|15|0|15|0|0|0
202208|87983|10|0|10|0|0|0
202205|52068|15|0|15|0|0|0
202205|53604|2|0|2|0|0|0
202302|24311|15|0|15|0|0|0
202205|55862|500|324|176|50|0|50
202205|53033|10|0|10|0|0|0
202208|92927|5|0|5|0|0|0
202205|53901|25|0|25|0|0|0
202208|85788|15|0|15|0|0|0
202302|26589|100|0|100|0|0|0
202205|52087|15|0|15|0|0|0
202302|20921|15|0|15|0|0|0
202205|54663|1|0|1|0|0|0
202208|91190|10|0|10|0|0|0
202205|56101|10|7|3|0|0|0
202205|53902|25|0|25|0|0|0
202208|83748|5|0|5|0|0|0
202205|52074|10|0|10|0|0|0
202302|24994|10|0|10|0|0|0
202208|84071|15|0|15|0|0|0
202302|23712|15|0|15|0|0|0
202205|54269|40|36|4|0|0|0
202205|53989|5|1|4|0|0|0
202205|50147|15|0|15|0|0|0
202208|83606|15|0|15|0|0|0
202208|82808|10|0|10|0|0|0
202205|51871|35|0|35|0|0|0
202302|22749|15|0|15|0|0|0
202208|83358|15|0|15|0|0|0
202205|52876|10|0|10|0|0|0
202302|20279|15|0|15|0|0|0
202208|86544|10|0|10|0|0|0
202205|50148|15|0|15|0|0|0
202205|56572|5|0|5|0|0|0
202205|55190|400|69|331|50|0|50
202208|91487|5|3|2|0|0|0
202205|53903|25|0|25|0|0|0
202302|25020|10|0|10|0|0|0
202208|80262|15|0|15|0|0|0
202302|20280|15|0|15|0|0|0
202205|50149|15|0|15|0|0|0
202208|84675|10|0|10|0|0|0
202205|57746|5|3|2|0|0|0
202205|57473|5|1|4|0|0|0
202302|32779|10|0|10|0|0|0
202205|51872|35|0|35|0|0|0
202208|81887|5|0|5|0|0|0
202205|55072|10|0|10|0|0|0
202302|20281|15|0|15|0|0|0
202208|81726|15|0|15|0|0|0
202205|52832|5|1|4|0|0|0
202208|87187|15|0|15|0|0|0
202205|53724|1|0|1|0|0|0
202302|27934|10|0|10|0|0|0
202302|33829|15|0|15|0|0|0
202205|55863|100|39|61|99|0|99
202205|52535|10|0|10|0|0|0
202205|55943|10|0|10|0|0|0
202205|53895|25|0|25|0|0|0
202208|91488|5|0|5|0|0|0
202208|80263|15|0|15|0|0|0
202208|92782|10|0|10|0|0|0
202302|20283|15|0|15|0|0|0
202205|54713|1|0|1|0|0|0
202302|31069|10|0|10|0|0|0
202205|54991|10|1|9|0|0|0
202205|57662|5|1|4|0|0|0
202205|55191|400|147|253|50|0|50
202205|51873|35|0|35|0|0|0
202208|86268|10|0|10|0|0|0
202208|81666|5|0|5|0|0|0
202302|23770|15|0|15|0|0|0
202208|85614|10|0|10|0|0|0
202302|32239|10|0|10|0|0|0
202205|54231|1|0|1|0|0|0
202205|57537|5|1|4|0|0|0
202205|55278|10|0|10|0|0|0
202205|52345|35|0|35|0|0|0
202205|57639|10|2|8|0|0|0
202208|88724|10|0|10|0|0|0
202302|21346|15|0|15|0|0|0
202208|91485|5|0|5|0|0|0
202208|80265|15|2|13|0|0|0
202302|27531|10|0|10|0|0|0
202205|50151|15|1|14|0|0|0
202205|51436|10|0|10|0|0|0
202205|52667|35|0|35|0|0|0
202205|56102|20|1|19|0|0|0
202302|20284|15|0|15|0|0|0
202208|92563|5|0|5|0|0|0
202302|27854|10|0|10|0|0|0
202208|86042|10|0|10|0|0|0
202208|84556|15|1|14|0|0|0
202205|50606|15|0|15|0|0|0
202205|55216|10|3|7|0|0|0
202205|51127|10|0|10|0|0|0
202302|23778|15|0|15|0|0|0
202205|53004|35|0|35|0|0|0
202302|25027|10|0|10|0|0|0
202208|90947|5|0|5|0|0|0
202205|53717|10|0|10|0|0|0
202208|82559|15|0|15|0|0|0
202208|86012|10|0|10|0|0|0
202205|52449|5|0|5|0|0|0
202302|25762|15|0|15|0|0|0
202205|53896|25|0|25|0|0|0
202205|51774|5|1|4|0|0|0
202205|52561|10|0|10|0|0|0
202302|23733|15|0|15|0|0|0
202208|80941|15|0|15|0|0|0
202208|87684|10|0|10|0|0|0
202205|51542|15|0|15|0|0|0
202302|25169|10|0|10|0|0|0
202208|82169|5|2|3|0|0|0
202205|53904|25|0|25|0|0|0
202205|52442|10|0|10|0|0|0
202205|52812|10|0|10|0|0|0
202208|81378|15|0|15|0|0|0
202302|22443|15|0|15|0|0|0
202208|85939|15|0|15|0|0|0
202208|91484|5|2|3|0|0|0
202302|25662|15|0|15|0|0|0
202205|51491|15|0|15|0|0|0
202205|53905|25|0|25|0|0|0
202208|80266|15|0|15|0|0|0
202205|52011|10|0|10|0|0|0
202302|26007|10|0|10|0|0|0
202205|54182|10|0|10|0|0|0
202302|28353|15|0|15|0|0|0
202208|87280|20|11|9|0|0|0
202208|82950|5|0|5|0|0|0
202205|52576|20|0|20|0|0|0
202302|20282|15|0|15|0|0|0
202205|53906|25|0|25|0|0|0
202205|51922|15|0|15|0|0|0
202302|25405|15|0|15|0|0|0
202208|80952|15|1|14|0|0|0
202205|50451|10|0|10|0|0|0
202302|31770|20|0|20|1|0|1
202208|85373|10|1|9|0|0|0
202208|85123|5|0|5|0|0|0
202205|54177|10|0|10|0|0|0
202302|32895|10|0|10|0|0|0
202205|53907|25|0|25|0|0|0
202205|52693|5|0|5|0|0|0
202208|82728|15|0|15|0|0|0
202302|22523|15|0|15|0|0|0
202208|82961|15|0|15|0|0|0
202205|50644|10|0|10|0|0|0
202208|81660|5|0|5|0|0|0
202302|31692|19|0|19|1|0|1
202302|31174|10|0|10|0|0|0
202205|54825|10|0|10|0|0|0
202205|53469|10|0|10|0|0|0
202205|52857|35|0|35|0|0|0
202302|23790|15|0|15|0|0|0
202208|85396|10|0|10|0|0|0
202208|80268|15|0|15|0|0|0
202208|88051|5|1|4|0|0|0
202205|52050|10|0|10|0|0|0
202302|21740|18|0|18|3|0|3
202205|54354|10|0|10|0|0|0
202205|54397|10|0|10|0|0|0
202302|25036|10|0|10|0|0|0
202302|20285|15|0|15|0|0|0
202208|88978|10|0|10|0|0|0
202208|86238|5|1|4|0|0|0
202208|91057|15|0|15|0|0|0
202205|52858|10|0|10|0|0|0
202205|54210|5|0|5|0|0|0
202302|30070|25|0|25|5|0|5
202205|56014|10|0|10|0|0|0
202205|55595|250|151|99|0|0|0
202302|26029|10|0|10|0|0|0
202302|20286|15|0|15|0|0|0
202208|92764|10|0|10|0|0|0
202208|82290|15|0|15|0|0|0
202205|57456|5|1|4|0|0|0
202208|91095|15|12|3|0|0|0
202205|53868|10|0|10|0|0|0
202205|51523|15|0|15|0|0|0
202302|29364|10|0|10|0|0|0
202208|93769|10|3|7|0|0|0
202205|55596|100|6|94|0|0|0
202302|30061|25|0|25|5|0|5
202302|24012|15|0|15|0|0|0
202205|52712|10|0|10|0|0|0
202208|86131|12|4|8|0|0|0
202208|85154|10|0|10|0|0|0
202205|54372|5|1|4|0|0|0
202205|51552|15|0|15|0|0|0
202302|29205|10|0|10|0|0|0
202208|88471|10|0|10|0|0|0
202205|55597|100|8|92|0|0|0
202302|23254|25|0|25|5|0|5
202302|26207|15|0|15|0|0|0
202208|82731|15|0|15|0|0|0
202208|89524|16|8|8|0|0|0
202205|53716|10|0|10|0|0|0
202205|52450|15|0|15|0|0|0
202302|32950|10|0|10|0|0|0
202208|88885|10|0|10|0|0|0
202205|55051|5|1|4|0|0|0
202302|30644|220|0|220|50|0|50
202205|55589|100|6|94|0|0|0
202205|52008|10|0|10|0|0|0
202208|82291|15|0|15|0|0|0
202302|33298|25|0|25|0|0|0
202302|24232|15|0|15|0|0|0
202208|91667|16|8|8|0|0|0
202205|52427|15|0|15|0|0|0
202302|26026|10|0|10|0|0|0
202208|94616|10|0|10|0|0|0
202205|55605|100|32|68|0|0|0
202205|54209|20|0|20|0|0|0
202302|29909|30|0|30|0|0|0
202208|89126|15|0|15|0|0|0
202205|52861|10|0|10|0|0|0
202302|21714|15|0|15|0|0|0
202208|93058|20|19|1|0|0|0
202302|33619|25|0|25|0|0|0
202208|85403|10|0|10|0|0|0
202205|56220|10|0|10|0|0|0
202302|24539|15|0|15|0|0|0
202208|94383|15|0|15|0|0|0
202205|55606|50|11|39|0|0|0
202205|51775|10|0|10|0|0|0
202205|52010|10|0|10|0|0|0
202302|20287|15|0|15|0|0|0
202302|27428|50|0|50|0|0|0
202205|54395|10|0|10|0|0|0
202302|27438|25|0|25|5|0|5
202208|93059|10|5|5|0|0|0
202208|80991|15|0|15|0|0|0
202208|84017|15|0|15|0|0|0
202302|22578|15|0|15|0|0|0
202205|54229|5|1|4|0|0|0
202205|55607|50|5|45|0|0|0
202205|57825|5|0|5|0|0|0
202302|20288|15|0|15|0|0|0
202302|30080|25|0|25|5|0|5
202302|26267|50|0|50|0|0|0
202208|84563|15|0|15|0|0|0
202205|50706|15|3|12|0|0|0
202208|86629|32|10|22|0|0|0
202302|20643|200|0|200|0|0|0
202208|82620|15|0|15|0|0|0
202205|55598|800|782|18|0|0|0
202302|29165|10|0|10|0|0|0
202205|54183|5|0|5|0|0|0
202205|51846|10|0|10|0|0|0
202302|24183|15|0|15|0|0|0
202302|30069|25|0|25|5|0|5
202302|26268|50|0|50|0|0|0
202208|80271|15|0|15|0|0|0
202208|88205|10|10|0|0|0|0
202205|55599|100|7|93|0|0|0
202302|21811|10|0|10|0|0|0
202205|50150|15|0|15|0|0|0
202205|50698|10|0|10|0|0|0
202208|86573|10|0|10|0|0|0
202302|24184|15|0|15|0|0|0
202205|52893|10|0|10|0|0|0
202302|31769|50|0|50|0|0|0
202302|31008|10|0|10|0|0|0
202302|33307|25|0|25|0|0|0
202208|92970|10|4|6|0|0|0
202208|80274|15|0|15|0|0|0
202205|50928|15|0|15|0|0|0
202205|55600|100|18|82|0|0|0
202208|93809|10|2|8|0|0|0
202302|20644|50|0|50|0|0|0
202205|56190|5|2|3|0|0|0
202205|50773|15|0|15|0|0|0
202302|23817|48|0|48|50|0|50
202302|24185|15|0|15|0|0|0
202302|22447|15|0|15|0|0|0
202302|33299|25|0|25|0|0|0
202208|85089|10|1|9|0|0|0
202208|91512|20|14|6|0|0|0
202302|25116|50|0|50|50|0|50
202205|53338|10|0|10|0|0|0
202208|85894|15|0|15|0|0|0
202302|25651|10|0|10|0|0|0
202205|54940|10|4|6|0|0|0
202302|21068|100|0|100|0|0|0
202302|25379|25|0|25|5|0|5
202208|93621|12|12|0|0|0|0
202205|55601|100|13|87|0|0|0
202205|54326|10|0|10|0|0|0
202208|84065|15|0|15|0|0|0
202302|21762|15|0|15|0|0|0
202205|56262|10|0|10|0|0|0
202302|23818|50|0|50|50|0|50
202208|85411|10|0|10|0|0|0
202302|24186|15|0|15|0|0|0
202205|56142|5|0|5|0|0|0
202302|20645|50|0|50|0|0|0
202302|21485|25|0|25|2|0|2
202208|93066|18|12|6|0|0|0
202205|55584|500|6|494|0|0|0
202302|32726|10|0|10|0|0|0
202205|56125|10|0|10|0|0|0
202208|86333|15|0|15|0|0|0
202205|53714|10|0|10|0|0|0
202208|86593|10|0|10|0|0|0
202302|26726|100|0|100|0|0|0
202302|24227|15|0|15|0|0|0
202205|53501|65|27|38|0|0|0
202205|55121|10|1|9|0|0|0
202208|93061|8|2|6|0|0|0
202302|33620|25|0|25|0|0|0
202205|55602|50|0|50|0|0|0
202205|56082|10|1|9|0|0|0
202302|27599|10|0|10|0|0|0
202208|90886|10|0|10|0|0|0
202208|85606|10|0|10|0|0|0
202302|24187|15|0|15|0|0|0
202205|50746|15|0|15|0|0|0
202205|55440|5|1|4|0|0|0
202205|53506|71|36|35|0|0|0
202302|27398|100|0|100|0|0|0
202208|93063|8|2|6|0|0|0
202302|33297|25|0|25|0|0|0
202205|55585|100|0|100|0|0|0
202302|27366|10|0|10|0|0|0
202205|56035|10|0|10|0|0|0
202208|85599|10|0|10|0|0|0
202208|90612|10|1|9|0|0|0
202205|56005|44|13|31|20|0|20
202302|25659|10|0|10|0|0|0
202205|50439|10|0|10|0|0|0
202205|54093|71|27|44|0|0|0
202208|88221|30|15|15|0|0|0
202302|23819|20|0|20|0|0|0
202302|23597|25|0|25|5|0|5
202205|56437|100|1|99|0|0|0
202302|25466|10|0|10|0|0|0
202205|56215|10|0|10|0|0|0
202208|80273|15|0|15|0|0|0
202205|56006|30|15|15|0|0|0
202302|29510|15|0|15|0|0|0
202205|53505|71|36|35|0|0|0
202208|94738|10|0|10|0|0|0
202302|23820|20|0|20|0|0|0
202205|50448|10|0|10|0|0|0
202205|56438|100|0|100|0|0|0
202302|33617|25|0|25|0|0|0
202208|81322|15|5|10|0|0|0
202208|82732|15|0|15|0|0|0
202302|26888|10|0|10|0|0|0
202205|56513|30|11|19|0|0|0
202205|57783|10|1|9|0|0|0
202302|24188|15|0|15|0|0|0
202205|53502|71|27|44|0|0|0
202208|86590|10|0|10|0|0|0
202302|23821|20|0|20|0|0|0
202205|55586|100|14|86|0|0|0
202205|53118|10|2|8|0|0|0
202302|24630|25|0|25|5|0|5
202208|93263|10|5|5|0|0|0
202205|50153|15|0|15|0|0|0
202208|84077|15|0|15|0|0|0
202205|57169|60|43|17|20|0|20
202302|31240|10|0|10|0|0|0
202302|25655|15|0|15|0|0|0
202205|53503|71|27|44|0|0|0
202302|23822|20|0|20|0|0|0
202208|84880|15|0|15|0|0|0
202205|55603|50|1|49|0|0|0
202302|30120|25|0|25|5|0|5
202205|50444|10|1|9|0|0|0
202205|50152|15|0|15|0|0|0
202208|80416|12|0|12|0|0|0
202208|80279|15|0|15|0|0|0
202205|57170|60|17|43|20|0|20
202208|82783|15|0|15|0|0|0
202302|24189|15|0|15|0|0|0
202302|23368|15|0|15|0|0|0
202302|21584|25|0|25|5|0|5
202302|23823|20|0|20|0|0|0
202205|57501|10|1|9|0|0|0
202205|55387|10|0|10|0|0|0
202205|55587|100|0|100|0|0|0
202208|81956|5|0|5|0|0|0
202208|80275|15|0|15|0|0|0
202205|57280|30|18|12|20|0|20
202302|24190|15|0|15|0|0|0
202302|29507|10|0|10|0|0|0
202208|94751|10|1|9|0|0|0
202205|50445|10|4|6|0|0|0
202205|50948|15|0|15|0|0|0
202302|22611|25|0|25|5|0|5
202302|23824|20|0|20|0|0|0
202208|84318|15|0|15|0|0|0
202208|91122|5|0|5|0|0|0
202205|55588|100|10|90|0|0|0
202205|54416|31|17|14|2|0|2
202302|24191|15|0|15|0|0|0
202302|26023|10|0|10|0|0|0
202205|50649|10|1|9|0|0|0
202205|50154|15|0|15|0|0|0
202302|33329|25|0|25|0|0|0
202302|23825|20|0|20|0|0|0
202208|90570|10|0|10|0|0|0
202208|81311|12|0|12|0|0|0
202208|86827|15|1|14|0|0|0
202302|24192|15|0|15|0|0|0
202205|55604|50|0|50|0|0|0
202302|25514|10|0|10|0|0|0
202205|54417|40|11|29|0|0|0
202205|50155|15|0|15|0|0|0
202205|52808|10|7|3|0|0|0
202302|30116|18|0|18|3|0|3
202208|92885|10|0|10|0|0|0
202208|81951|10|0|10|0|0|0
202302|23826|20|0|20|0|0|0
202205|50634|15|0|15|0|0|0
202302|24193|15|0|15|0|0|0
202208|81837|15|0|15|0|0|0
202302|25521|10|0|10|0|0|0
202205|54789|30|10|20|0|0|0
202205|55590|100|0|100|0|0|0
202205|50841|10|3|7|0|0|0
202302|33622|25|0|25|0|0|0
202208|91688|230|228|2|0|0|0
202208|82624|15|0|15|0|0|0
202208|82205|5|0|5|0|0|0
202205|51223|15|1|14|0|0|0
202302|20467|100|0|100|0|0|0
202302|24194|15|0|15|0|0|0
202208|80276|15|0|15|0|0|0
202205|54075|10|0|10|0|0|0
202302|25986|10|0|10|0|0|0
202205|56521|50|7|43|0|0|0
202302|30088|25|0|25|5|0|5
202205|55591|1200|1137|63|0|0|0
202208|81678|15|8|7|0|0|0
202208|81897|15|6|9|0|0|0
202205|53139|5|0|5|0|0|0
202208|81759|5|1|4|0|0|0
202302|25177|10|0|10|0|0|0
202302|24268|100|0|100|0|0|0
202208|80277|15|0|15|0|0|0
202205|57500|10|2|8|0|0|0
202302|30128|25|0|25|5|0|5
202205|56496|50|7|43|50|0|50
202302|32469|10|0|10|0|0|0
202208|88291|52|53|0|0|0|0
202205|55592|100|9|91|0|0|0
202208|80415|1|0|1|0|0|0
202205|51992|15|0|15|0|0|0
202302|24195|15|0|15|0|0|0
202208|88565|10|0|10|0|0|0
202208|81041|15|0|15|0|0|0
202302|22797|45|0|45|20|0|20
202302|33312|25|0|25|0|0|0
202205|51914|10|3|7|0|0|0
202205|57484|20|1|19|0|0|0
202302|32968|10|0|10|0|0|0
202205|55593|200|66|134|0|0|0
202208|86908|52|53|0|0|0|0
202208|80418|12|0|12|0|0|0
202302|28012|15|0|15|0|0|0
202208|88175|10|0|10|0|0|0
202208|84352|15|7|8|0|0|0
202302|24269|45|0|45|20|0|20
202205|55361|10|6|4|0|0|0
202205|50442|10|2|8|0|0|0
202302|23230|25|0|25|5|0|5
202205|56497|25|13|12|25|0|25
202302|29533|10|0|10|0|0|0
202205|55594|100|0|100|0|0|0
202208|86909|47|46|1|0|0|0
202302|24196|15|0|15|0|0|0
202208|81761|10|1|9|0|0|0
202208|85960|10|0|10|0|0|0
202208|86185|10|2|8|0|0|0
202205|54331|10|0|10|0|0|0
202302|31178|10|0|10|0|0|0
202302|24274|26|0|26|0|0|0
202302|26750|25|0|25|5|0|5
202205|53114|10|2|8|0|0|0
202205|57452|5|8|0|0|0|0
202208|84116|50|49|1|50|0|50
202302|24244|15|0|15|0|0|0
202208|81044|10|0|10|0|0|0
202208|92873|15|3|12|0|0|0
202208|87642|10|0|10|0|0|0
202205|56013|10|0|10|0|0|0
202302|20468|26|0|26|0|0|0
202302|29333|10|0|10|0|0|0
202302|33303|25|0|25|0|0|0
202205|50754|10|3|7|0|0|0
202208|85532|50|45|5|50|0|50
202205|57627|5|1|4|0|0|0
202302|24197|15|0|15|0|0|0
202208|88723|5|0|5|0|0|0
202208|83706|15|0|15|0|0|0
202205|54674|10|0|10|0|0|0
202208|83642|15|0|15|0|0|0
202302|25595|25|0|25|5|0|5
202302|34022|5|0|5|0|0|0
202302|20469|26|0|26|0|0|0
202205|51495|10|1|9|0|0|0
202205|51783|5|0|5|0|0|0
202208|84117|50|49|1|50|0|50
202302|24198|15|0|15|0|0|0
202208|91090|5|0|5|0|0|0
202208|81838|15|5|10|0|0|0
202205|55013|10|0|10|0|0|0
202208|91045|10|1|9|0|0|0
202302|34023|5|0|5|0|0|0
202302|20924|26|0|26|0|0|0
202302|33613|25|0|25|0|0|0
202205|50696|15|3|12|0|0|0
202302|24199|15|0|15|0|0|0
202205|55399|20|0|20|0|0|0
202208|87447|70|52|18|0|0|0
