courseTerm,courseMajor,courseTitle,courseCRN,courseArea,courseSection,courseClass,courseTime,courseDay,courseLocation,courseInstructor,courseUniversity,courseCredit,courseAttribute
202108,Biomedical Engineering,Research Assistantship,94592,BMED 2698,GOR,Class,TBA,,TBA,Russell   Gore,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94499,BMED 2698,GOU,Class,TBA,,TBA,Steven   Goudy,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94504,BMED 2698,GRO,Class,TBA,,TBA,Robert Elkan  Gross,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94587,BMED 2698,GUT,Class,TBA,,TBA,David   Gutman,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94602,BMED 2698,HAR,Class,TBA,,TBA,Ebrahim   Haroon,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94510,BMED 2698,HOC,Class,TBA,,TBA,Shawn   Hochman,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,85650,BMED 2698,JO,Class,TBA,,TBA,Hanjoong   Jo,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94516,BMED 2698,KAM,Class,TBA,,TBA,Rishikesan   Kamaleswaran,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94609,BMED 2698,KUM,Class,TBA,,TBA,Gautam   Kumar,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,85744,BMED 2698,LAM,Class,TBA,,TBA,Wilbur A  Lam,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94462,BMED 2698,LEV,Class,TBA,,TBA,Rebecca D  Levit,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94522,BMED 2698,LIU,Class,TBA,,TBA,Robert C  Liu,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94526,BMED 2698,MAH,Class,TBA,,TBA,Babak   Mahmoudi,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94536,BMED 2698,MIO,Class,TBA,,TBA,Svjetlana   Miocinovic,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,85685,BMED 2698,MIT,Class,TBA,,TBA,Cassie Sue  Mitchell,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94540,BMED 2698,PAD,Class,TBA,,TBA,Sai Muralidhar   Padala,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,87690,BMED 2698,PAN,Class,TBA,,TBA,Chethan   Pandarinath,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94546,BMED 2698,PED,Class,TBA,,TBA,Nigel   Pedersen,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94551,BMED 2698,PER,Class,TBA,,TBA,Marie-Claude   Perreault,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,88534,BMED 2698,ROY,Class,TBA,,TBA,Krishnendu   Roy,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,90218,BMED 2698,SAB,Class,TBA,,TBA,Philip J  Santangelo,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94555,BMED 2698,SAL,Class,TBA,,TBA,Khalid   Salaita,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94562,BMED 2698,SH3,Class,TBA,,TBA,Hyunsuk   Shim,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94568,BMED 2698,SOB,Class,TBA,,TBA,Samuel J  Sober,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,84362,BMED 2698,STA,Class,TBA,,TBA,Garrett Baker  Stanley,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94571,BMED 2698,WIL,Class,TBA,,TBA,Nick James  Willett,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,86903,BMED 2698,YOG,Class,TBA,,TBA,Ajit P  Yoganathan,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,94581,BMED 2698,YOO,Class,TBA,,TBA,Young-sup   Yoon,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Research Assistantship,84225,BMED 2698,ZHU,Class,TBA,,TBA,Cheng   Zhu,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Bio,Inspired Design,89297,BMED 4740,Class,2:00 pm - 3:15 pm,TR,Clough UG Learning Commons 262,Jeanette   Yen,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Capstone Design,90864,BMED 4602,A,Class,12:30 pm - 1:20 pm,T,Molecular Sciences and Engr G011,James Keith  Rains,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Capstone Design,91157,BMED 4602,A01,Class,8:00 am - 10:45 am,W,Molecular Sciences and Engr 1303,James Keith  Rains,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Biomedical Engineering,Capstone Design,91190,BMED 4602,A02,Class,12:30 pm - 3:15 pm,W,Molecular Sciences and Engr 1303,James Keith  Rains,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Biomedical Engineering,Capstone Design,91191,BMED 4602,A03,Class,8:00 am - 10:45 am,R,Molecular Sciences and Engr 1303,James Keith  Rains,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Biomedical Engineering,Capstone Design,91192,BMED 4602,A04,Class,12:30 pm - 3:15 pm,R,Molecular Sciences and Engr 1303,James Keith  Rains,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Biomedical Engineering,Capstone Design,91196,BMED 4602,A05,Class,8:00 am - 10:45 am,W,Molecular Sciences and Engr 1301,James Keith  Rains,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Biomedical Engineering,Physio Cell & Mol  Syst,82922,BMED 3600,A,Class,9:30 am - 10:20 am,MWF,Whitaker 1103,Manu O  Platt,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Physio Cell & Mol  Syst,83757,BMED 3600,B,Class,11:00 am - 11:50 am,MWF,Whitaker 1103,Laura Manno  Christian,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Physio Cell & Mol  Syst,92113,BMED 3600,C,Class,2:00 pm - 3:15 pm,TR,Whitaker 1103,Philip J  Santangelo,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Intro to Biomaterials,82312,BMED 4751,A,Class,9:30 am - 10:45 am,TR,Ford Environmental Sci & Tech L1255,Valeria   Milam,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Medical Robotics,91198,BMED 4739,A,Class,9:30 am - 10:45 am,MW,Ford Environmental Sci & Tech L1105,Jaydev P  Desai,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Biofluid Mechanics,82035,BMED 4757,A,Class,9:30 am - 10:45 am,TR,Van Leer C340,James Brandon  Dixon,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Biosolid Mechanics,91746,BMED 4758,A,Class,2:00 pm - 3:15 pm,TR,Howey Physics S107,Rudolph Lawson  Gleason,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Biomed Instrumentation,83437,BMED 4781,A,Class,3:30 pm - 4:45 pm,TR,Ford Environmental Sci & Tech L1255,Omer   Inan,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Intro,Medical Image Proc,94297,BMED 4783,Class,3:30 pm - 4:45 pm,TR,Whitaker 1232,David Harold  Frakes,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Engr Electrophysiology,91722,BMED 4784,A,Class,12:30 pm - 1:45 pm,TR,Ford Environmental Sci & Tech L1255,William D  Hunt,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,87903,BMED 2699,ARV,Class,TBA,,TBA,Costas   Arvanitis,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94644,BMED 2699,ASA,Class,TBA,,TBA,Abeed   Sarker,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,83226,BMED 2699,BAB,Class,TBA,,TBA,Julia E   Babensee,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94635,BMED 2699,BAN,Class,TBA,,TBA,Imon   Banerjee,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94468,BMED 2699,BAS,Class,TBA,,TBA,Gary   Bassell,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,84439,BMED 2699,BEH,Class,TBA,,TBA,Esfandiar   Behravesh,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94455,BMED 2699,BER,Class,TBA,,TBA,Gordon   Berman,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94478,BMED 2699,BHA,Class,TBA,,TBA,Manoj   Bhasin,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,86673,BMED 2699,BOR,Class,TBA,,TBA,Mark   Borodovsky,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,84839,BMED 2699,BOT,Class,TBA,,TBA,Edward A  Botchwey,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94485,BMED 2699,BOU,Class,TBA,,TBA,Nicholas M  Boulis,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,93464,BMED 2699,BRC,Class,TBA,,TBA,Michael   Borich,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94490,BMED 2699,BRE,Class,TBA,,TBA,Luke Packard  Brewster,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,87667,BMED 2699,BUC,Class,TBA,,TBA,Erin M  Buckley,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,84085,BMED 2699,BUT,Class,TBA,,TBA,Robert John  Butera,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,92452,BMED 2699,COS,Class,TBA,,TBA,Ahmet   Coskun,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,90227,BMED 2699,CUS,Class,TBA,,TBA,Esfandiar   Behravesh,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94576,BMED 2699,CXU,Class,TBA,,TBA,Chunhui   Xu,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,86984,BMED 2699,DAH,Class,TBA,,TBA,James   Dahlman,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,93204,BMED 2699,DAS,Class,TBA,,TBA,Lakshmi Prasad  Dasi,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,84697,BMED 2699,DAV,Class,TBA,,TBA,Michael Elliot  Davis,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,89148,BMED 2699,DES,Class,TBA,,TBA,Jaydev P  Desai,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,88995,BMED 2699,EME,Class,TBA,,TBA,Stanislav   Emelianov,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,87185,BMED 2699,ETH,Class,TBA,,TBA,Christopher Ross  Ethier,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94495,BMED 2699,FLE,Class,TBA,,TBA,Candace Cathleen  Fleischer,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94597,BMED 2699,GHO,Class,TBA,,TBA,Maysam   Ghovanloo,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,82818,BMED 2699,GLE,Class,TBA,,TBA,Rudolph Lawson  Gleason,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94591,BMED 2699,GOR,Class,TBA,,TBA,Russell   Gore,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94477,BMED 2699,GOU,Class,TBA,,TBA,Steven   Goudy,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,83952,BMED 2699,GRO,Class,TBA,,TBA,Esfandiar   Behravesh,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94586,BMED 2699,GUT,Class,TBA,,TBA,David   Gutman,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94601,BMED 2699,HAR,Class,TBA,,TBA,Ebrahim   Haroon,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94665,BMED 2699,HEE,Class,TBA,,TBA,Jennifer M  Cary,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94509,BMED 2699,HOC,Class,TBA,,TBA,Shawn   Hochman,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,87624,BMED 2699,HOL,Class,TBA,,TBA,Scott   Hollister,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,88996,BMED 2699,I2P,Class,TBA,,TBA,Wilbur A  Lam,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94639,BMED 2699,JAE,Class,TBA,,TBA,Dieter   Jaeger,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,89667,BMED 2699,JIA,Class,TBA,,TBA,Shu   Jia,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,85415,BMED 2699,JO,Class,TBA,,TBA,Hanjoong   Jo,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94515,BMED 2699,KAM,Class,TBA,,TBA,Rishikesan   Kamaleswaran,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,86335,BMED 2699,KE,Class,TBA,,TBA,Yonggang   Ke,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,85404,BMED 2699,KEI,Class,TBA,,TBA,Shella D  Keilholz,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,82811,BMED 2699,KEM,Class,TBA,,TBA,Melissa   Kemp,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,84942,BMED 2699,KMP,Class,TBA,,TBA,Charles C  Kemp,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94608,BMED 2699,KUM,Class,TBA,,TBA,Gautam   Kumar,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,86450,BMED 2699,KWO,Class,TBA,,TBA,Gabriel   Kwong,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,86015,BMED 2699,LAM,Class,TBA,,TBA,Wilbur A  Lam,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,83379,BMED 2699,LAP,Class,TBA,,TBA,Michelle Camille  LaPlaca,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,88062,BMED 2699,LED,Class,TBA,,TBA,Joseph   LeDoux,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94461,BMED 2699,LEV,Class,TBA,,TBA,Rebecca D  Levit,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,89033,BMED 2699,LIN,Class,TBA,,TBA,Brooks   Lindsey,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94521,BMED 2699,LIU,Class,TBA,,TBA,Robert C  Liu,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94525,BMED 2699,MAH,Class,TBA,,TBA,Babak   Mahmoudi,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94535,BMED 2699,MIO,Class,TBA,,TBA,Svjetlana   Miocinovic,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,85686,BMED 2699,MIT,Class,TBA,,TBA,Cassie Sue  Mitchell,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,92866,BMED 2699,NEZ,Class,TBA,,TBA,Maysam   Nezafati,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,83051,BMED 2699,NIC,Class,TBA,,TBA,T. Richard  Nichols,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,89192,BMED 2699,PAD,Class,TBA,,TBA,Sai Muralidhar   Padala,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,90253,BMED 2699,PAI,Class,TBA,,TBA,Balakrishna S  Pai,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,87691,BMED 2699,PAN,Class,TBA,,TBA,Chethan   Pandarinath,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,87201,BMED 2699,PAR,Class,TBA,,TBA,Machelle   Pardue,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94545,BMED 2699,PED,Class,TBA,,TBA,Nigel   Pedersen,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94550,BMED 2699,PER,Class,TBA,,TBA,Marie-Claude   Perreault,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,83717,BMED 2699,PLA,Class,TBA,,TBA,Manu O  Platt,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,89730,BMED 2699,PRK,Class,TBA,,TBA,Sung-Jin   Park,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94657,BMED 2699,REI,Class,TBA,,TBA,David G  Reiter,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,88623,BMED 2699,ROB,Class,TBA,,TBA,Francisco   Robles Guerrero,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,87633,BMED 2699,ROY,Class,TBA,,TBA,Krishnendu   Roy,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94554,BMED 2699,SAL,Class,TBA,,TBA,Khalid   Salaita,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,83262,BMED 2699,SAN,Class,TBA,,TBA,Philip J  Santangelo,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,92498,BMED 2699,SAR,Class,TBA,,TBA,Aniruddh   Sarkar,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,88924,BMED 2699,SER,Class,TBA,,TBA,Vahid   Serpooshan,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94561,BMED 2699,SH3,Class,TBA,,TBA,Hyunsuk   Shim,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,87654,BMED 2699,SIN,Class,TBA,,TBA,Annabelle   Singer,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94648,BMED 2699,SLO,Class,TBA,,TBA,Steven Andrew  Sloan,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94567,BMED 2699,SOB,Class,TBA,,TBA,Samuel J  Sober,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,83246,BMED 2699,STA,Class,TBA,,TBA,Garrett Baker  Stanley,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,86656,BMED 2699,SUN,Class,TBA,,TBA,Wei   Sun,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,89160,BMED 2699,TAK,Class,TBA,,TBA,Shuichi   Takayama,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,83736,BMED 2699,TEM,Class,TBA,,TBA,Johnna S  Temenoff,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,83480,BMED 2699,TIN,Class,TBA,,TBA,Lena H.  Ting,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,82503,BMED 2699,WAN,Class,TBA,,TBA,Dongmei   Wang,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,88634,BMED 2699,WIL,Class,TBA,,TBA,Nick James  Willett,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94631,BMED 2699,WRI,Class,TBA,,TBA,David William  Wright,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,82474,BMED 2699,YOG,Class,TBA,,TBA,Ajit P  Yoganathan,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,94580,BMED 2699,YOO,Class,TBA,,TBA,Young-sup   Yoon,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202108,Biomedical Engineering,Undergraduate Research,82877,BMED 2699,ZHU,Class,TBA,,TBA,Cheng   Zhu,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,32437,BMED 9000,ACK,Class,TBA,,TBA,Jeremy   Ackerman,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,20407,BMED 9000,AGA,Class,TBA,,TBA,Andres J.  Garcia,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,27024,BMED 9000,ALL,Class,TBA,,TBA,Kyle   Allison,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,26316,BMED 9000,ARV,Class,TBA,,TBA,Costas   Arvanitis,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,31959,BMED 9000,ASI,Class,TBA,,TBA,Ankur   Singh,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,20408,BMED 9000,AYO,Class,TBA,,TBA,Ajit P  Yoganathan,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,24998,BMED 9000,BAS,Class,TBA,,TBA,Gary   Bassell,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,25952,BMED 9000,BER,Class,TBA,,TBA,Gordon   Berman,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,24999,BMED 9000,BOR,Class,TBA,,TBA,Michael   Borich,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,24011,BMED 9000,BOT,Class,TBA,,TBA,Edward A  Botchwey,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,24026,BMED 9000,BOU,Class,TBA,,TBA,Nicholas M  Boulis,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,25730,BMED 9000,BRE,Class,TBA,,TBA,Luke Packard  Brewster,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,25927,BMED 9000,BUC,Class,TBA,,TBA,Erin M  Buckley,GraduateSemester,1.000 TO       21.000 Credits,
202202,Biomedical Engineering,Doctoral Thesis,22834,BMED 9000,BVI,Class,TBA,,TBA,Branislav   Vidakovic,GraduateSemester,1.000 TO       21.000 Credits,
