202108,Aerospace Engineering,Undergraduate Research,90104,AE 2699,HO,Class,TBA,,TBA,Koki   Ho (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202108,Aerospace Engineering,Undergraduate Research,83558,AE 2699,LIE,Class,TBA,,TBA,Tim Charles  Lieuwen (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,87339,AE 2699,LIG,Class,TBA,,TBA,Edgar Glenn  Lightsey (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,82881,AE 2699,MAV,Class,TBA,,TBA,Dimitrios N  Mavris (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,89035,AE 2699,MEN,Class,TBA,,TBA,Suresh   Menon (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,88544,AE 2699,OEF,Class,TBA,,TBA,Joseph   Oefelein (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,88292,AE 2699,R,Class,TBA,,TBA,TBA,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"GTLMetz(UGProgram),TechElectCS,Engr,&Sciences,OneSemester,StudyAbroad,BranchCampusAbroad"
202108,Aerospace Engineering,Undergraduate Research,84228,AE 2699,RIM,Class,TBA,,TBA,Julian Jose  Rimoli (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,89509,AE 2699,ROG,Class,TBA,,TBA,Jonathan David  Rogers (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202108,Aerospace Engineering,Undergraduate Research,82828,AE 2699,RUF,Class,TBA,,TBA,Stephen M  Ruffin (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,85767,AE 2699,SAL,Class,TBA,,TBA,Joseph Homer  Saleh (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,83237,AE 2699,SAN,Class,TBA,,TBA,Narayanamoorthy Lakshmi  Sankar (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,83725,AE 2699,SEI,Class,TBA,,TBA,Jerry M  Seitzman (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,86003,AE 2699,SMI,Class,TBA,,TBA,Marilyn Ruth Jones  Smith (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"ServeLearnSustain,TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,88578,AE 2699,STE,Class,TBA,,TBA,Adam Michael  Steinberg (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,85844,AE 2699,THE,Class,TBA,,TBA,Evangelos A  Theodorou (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,85694,AE 2699,TSI,Class,TBA,,TBA,Panagiotis   Tsiotras (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,88809,AE 2699,VAM,Class,TBA,,TBA,Kyriakos   Vamvoudakis (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,82709,AE 2699,WAL,Class,TBA,,TBA,Mitchell L.R.  Walker (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Undergraduate Research,85193,AE 2699,YAN,Class,TBA,,TBA,Vigor   Yang (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Aerodynamics,86765,AE 3030,A,Class,8:25 am - 10:20 am,WF,Instructional Center 115,Avani   Gupta (P),"GraduateSemester,UndergraduateSemester",4.000 Credits,Low-cost$40orundrreqtxtbk
202108,Aerospace Engineering,Aerodynamics,86766,AE 3030,B,Class,8:25 am - 10:20 am,TR,Guggenheim Aerospace 442,Narayanamoorthy Lakshmi  Sankar (P),"GraduateSemester,UndergraduateSemester",4.000 Credits,Low-cost$40orundrreqtxtbk
202108,Aerospace Engineering,Aerodynamics Recitation,93937,AE 3030R,A,Class,5:00 pm - 6:15 pm,W,Guggenheim Aerospace 442,Avani   Gupta (P),"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Aerodynamics Recitation,93938,AE 3030R,B,Class,5:00 pm - 6:15 pm,T,Guggenheim Aerospace 442,Narayanamoorthy Lakshmi  Sankar (P),"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Structural Analysis,86767,AE 3140,A,Class,9:30 am - 10:20 am,MWF,J. Erskine Love Manufacturing 185,James I  Craig (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Aerospace Engineering,Intro AE Vehicle Perform,86775,AE 3330,A,Class,11:00 am - 12:15 pm,MW,Guggenheim Aerospace 442,John Allen  Dec (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,IsolateCourseinCanvas
202108,Aerospace Engineering,Intro AE Vehicle Perform,86768,AE 3330,B,Class,12:30 pm - 1:45 pm,TR,Mason 5134,John Allen  Dec (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,IsolateCourseinCanvas
202108,Aerospace Engineering,Design&System Eng Method,87409,AE 3340,A,Class,11:00 am - 11:50 am,MW,Weber SST III 1,Kelly Ann  Griendling (P),"GraduateSemester,UndergraduateSemester",2.000 Credits,
202108,Aerospace Engineering,Design Competition III,90914,AE 3355,A,Class,5:00 pm - 5:50 pm,T,Guggenheim Aerospace 244,"Dimitrios N  Mavris (P), Carl Christopher  Johnson","GraduateSemester,UndergraduateSemester",3.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Design Competition III,82275,AE 3355,A01,Class,6:30 pm - 9:15 pm,TR,Guggenheim Aerospace 244,"Dimitrios N  Mavris (P), Carl Christopher  Johnson","GraduateSemester,UndergraduateSemester",0.000 Credits,"TechElectCS,Engr,&Sciences"
202108,Aerospace Engineering,Sys Dynamics&Vibration,86770,AE 3530,A,Class,12:30 pm - 1:45 pm,TR,Guggenheim Aerospace 442,Yongxin   Chen (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Aerospace Engineering,Ctrl Sys Analysis&Design,87410,AE 3531,A,Class,2:00 pm - 3:15 pm,WF,Mason 1133,Kyriakos   Vamvoudakis (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Aerospace Engineering,Ctrl Sys Analysis&Design,92169,AE 3531,C,Class,3:30 pm - 4:45 pm,TR,Weber SST III 2,Chance Carue  McColl (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Aerospace Engineering,Exper Fluids&Solid Mech,90658,AE 3610,A,Class,12:30 pm - 1:20 pm,M,Weber SST III 2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",2.000 Credits,
