courseTerm,crn,seatCapacity,seatActual,seatRemaining,waitlistCapacity,waitlistActual,waitlistRemaining
202202,22740,60,37,23,30,0,30
202202,29193,40,37,3,0,0,0
202105,52674,15,0,15,0,0,0
202202,23841,15,1,14,0,0,0
202108,84456,10,0,10,0,0,0
202202,22148,10,0,10,0,0,0
202105,55422,3,0,3,0,0,0
202108,92667,20,18,2,8,0,8
202108,81843,15,0,15,0,0,0
202105,58083,99,1,98,0,0,0
202108,85092,190,190,0,0,0,0
202202,33084,40,39,1,0,0,0
202202,20396,60,60,0,50,10,40
202105,56238,10,0,10,0,0,0
202108,92115,5,1,4,0,0,0
202108,87177,10,0,10,0,0,0
202202,25705,10,0,10,0,0,0
202105,54731,5,0,5,0,0,0
202202,24988,10,0,10,0,0,0
202108,82473,15,4,11,0,0,0
202105,58528,20,1,19,0,0,0
202108,94898,1,1,0,0,0,0
202202,20397,55,55,0,30,5,25
202105,55557,5,0,5,0,0,0
202108,92117,5,0,5,0,0,0
202202,25856,10,0,10,0,0,0
202108,82493,15,0,15,0,0,0
202105,56233,3,0,3,0,0,0
202202,22116,15,2,13,0,0,0
202108,87216,10,0,10,0,0,0
202105,52924,99,2,97,0,0,0
202202,30150,5,1,4,0,0,0
202105,52675,15,0,15,0,0,0
202202,22667,15,0,15,0,0,0
202105,56320,5,0,5,0,0,0
202108,84038,15,0,15,0,0,0
202108,90013,10,0,10,0,0,0
202105,53881,100,1,99,0,0,0
202202,34123,10,1,9,0,0,0
202202,31453,40,35,5,0,0,0
202202,32205,5,0,5,0,0,0
202105,55370,5,1,4,0,0,0
202108,82168,15,0,15,0,0,0
202108,85946,10,0,10,0,0,0
202202,26117,10,0,10,0,0,0
202105,53687,99,0,99,0,0,0
202202,30147,10,0,10,0,0,0
202105,57821,25,16,9,0,0,0
202202,31030,5,0,5,5,0,5
202202,34098,5,1,4,0,0,0
202105,54557,15,0,15,0,0,0
202108,83240,15,5,10,0,0,0
202108,85825,10,0,10,0,0,0
202202,23788,5,0,5,0,0,0
202105,60680,3,3,0,0,0,0
202105,57957,100,1,99,0,0,0
202202,31029,15,11,4,5,0,5
202202,34108,5,0,5,0,0,0
202202,20977,45,0,45,0,0,0
202105,59947,10,0,10,0,0,0
202108,82072,15,0,15,0,0,0
202202,26194,10,0,10,0,0,0
202105,54780,100,1,99,0,0,0
202105,60312,50,11,39,0,0,0
202108,89094,10,0,10,0,0,0
202202,33087,10,10,0,0,0,0
202202,27888,5,0,5,0,0,0
202202,24665,15,0,15,0,0,0
202105,53458,15,1,14,0,0,0
202108,93231,10,0,10,0,0,0
202202,23588,15,0,15,0,0,0
202105,53882,100,1,99,0,0,0
202108,81247,15,0,15,0,0,0
202105,58603,5,0,5,0,0,0
202105,53022,15,0,15,0,0,0
202202,30250,5,0,5,0,0,0
202202,33540,15,15,0,0,0,0
202202,25592,10,0,10,0,0,0
202105,57168,10,0,10,0,0,0
202108,83215,15,2,13,0,0,0
202202,22776,15,0,15,0,0,0
202105,53871,100,6,94,0,0,0
202105,52882,10,0,10,0,0,0
202108,83200,10,0,10,0,0,0
202105,53023,15,0,15,0,0,0
202202,24171,10,0,10,0,0,0
202202,33903,5,1,4,0,0,0
202105,57214,10,0,10,0,0,0
202202,31462,40,40,0,0,0,0
202105,53883,100,1,99,0,0,0
202108,84944,5,0,5,0,0,0
202202,25065,10,0,10,0,0,0
202105,60624,5,0,5,0,0,0
202108,87142,10,0,10,0,0,0
202202,25876,10,0,10,0,0,0
202202,33691,5,2,3,0,0,0
202105,53024,15,0,15,0,0,0
202202,31463,25,24,1,0,0,0
202105,60773,10,0,10,0,0,0
202105,57950,99,0,99,0,0,0
202108,93239,10,0,10,0,0,0
202202,33791,10,2,8,0,0,0
202105,55201,5,0,5,0,0,0
202108,93143,5,0,5,0,0,0
202202,23170,10,0,10,0,0,0
202202,33088,15,17,0,0,0,0
202202,24778,75,70,5,50,0,50
202105,53763,10,1,9,0,0,0
202105,55538,100,4,96,0,0,0
202108,90387,10,0,10,0,0,0
202202,26676,10,0,10,0,0,0
202105,53459,15,1,14,0,0,0
202105,60055,5,1,4,0,0,0
202202,28352,10,0,10,0,0,0
202108,87962,10,0,10,0,0,0
202105,59626,1,0,1,0,0,0
202108,91650,40,37,3,0,0,0
202202,21842,15,0,15,0,0,0
202105,55302,20,0,20,0,0,0
202202,24776,75,53,22,50,0,50
202108,92457,10,0,10,0,0,0
202105,56432,5,0,5,0,0,0
202105,52676,15,0,15,0,0,0
202108,85362,10,0,10,0,0,0
202202,22478,10,0,10,0,0,0
202108,91651,40,39,1,0,0,0
202105,53106,99,0,99,0,0,0
202202,24245,5,0,5,0,0,0
202105,60732,10,1,9,0,0,0
202202,24775,75,75,0,50,9,41
202108,93100,10,2,8,0,0,0
202105,52885,8,0,8,0,0,0
202202,34113,1,1,0,0,0,0
202105,56315,25,0,25,0,0,0
202108,86061,100,99,1,5,0,5
202105,58477,100,2,98,0,0,0
202108,87649,10,0,10,0,0,0
202202,32225,10,0,10,0,0,0
202202,22472,10,0,10,0,0,0
202108,81999,15,0,15,0,0,0
202202,21979,75,75,0,50,19,31
202105,56594,5,0,5,0,0,0
202105,54948,100,0,100,0,0,0
202202,33672,1,1,0,0,0,0
202108,91653,40,38,2,0,0,0
202105,58703,10,0,10,0,0,0
202202,21898,15,0,15,0,0,0
202105,55523,3,0,3,0,0,0
202202,22488,10,0,10,0,0,0
202108,87285,10,0,10,0,0,0
202108,81951,20,4,16,0,0,0
202202,24777,75,74,0,50,25,25
202202,31929,1,1,0,0,0,0
202108,91654,40,40,0,0,0,0
202105,54781,100,0,100,0,0,0
202105,60642,10,0,10,0,0,0
202105,53025,15,0,15,0,0,0
202202,26160,10,0,10,0,0,0
202202,22475,10,0,10,0,0,0
202108,95327,10,0,10,0,0,0
202108,81310,15,0,15,0,0,0
202202,27990,60,59,1,30,0,30
202202,33363,6,4,2,0,0,0
202105,58121,99,1,98,0,0,0
202108,91992,9,9,0,0,0,0
202202,23791,5,1,4,0,0,0
202202,21895,10,0,10,0,0,0
202105,53344,15,0,15,0,0,0
202108,95053,10,1,9,0,0,0
202108,89142,10,0,10,0,0,0
202105,57498,5,0,5,0,0,0
202202,27991,60,59,0,30,2,28
202202,31629,15,13,2,0,0,0
202105,56519,99,1,98,0,0,0
202108,94023,16,14,2,5,0,5
202202,30287,10,0,10,0,0,0
202202,21345,10,0,10,0,0,0
202105,53272,15,0,15,0,0,0
202108,84393,10,0,10,0,0,0
202108,85426,15,0,15,0,0,0
202105,58720,5,0,5,0,0,0
202202,27992,60,24,36,30,0,30
202202,33831,1,1,0,0,0,0
202108,93925,40,39,1,0,0,0
202105,52925,99,0,99,0,0,0
202202,24103,10,0,10,0,0,0
202202,34076,10,1,9,0,0,0
202108,87999,10,0,10,0,0,0
202105,53723,15,0,15,0,0,0
202108,84018,10,0,10,0,0,0
202105,56726,5,0,5,0,0,0
202202,33090,12,11,1,0,0,0
202108,91716,50,14,36,0,0,0
202105,52926,99,0,99,0,0,0
202202,30327,10,2,8,0,0,0
202105,54455,5,0,5,0,0,0
202202,28289,10,0,10,0,0,0
202108,86995,10,1,9,0,0,0
202108,88589,10,0,10,0,0,0
202202,33091,15,9,6,0,0,0
202105,53633,5,0,5,0,0,0
202105,53716,99,0,99,0,0,0
202108,85558,30,10,20,0,0,0
202105,56631,10,0,10,0,0,0
202202,21214,15,0,15,0,0,0
202202,29982,10,2,8,0,0,0
202108,88495,10,2,8,0,0,0
202202,20402,60,55,5,50,0,50
202108,82853,10,0,10,0,0,0
202105,60932,10,0,10,0,0,0
202202,28230,1,1,0,0,0,0
202105,55348,100,6,94,0,0,0
202108,91657,20,15,5,0,0,0
202202,23149,10,0,10,0,0,0
202108,82091,15,1,14,0,0,0
202202,21838,15,0,15,0,0,0
202105,57335,25,0,25,0,0,0
202202,22846,60,48,12,50,0,50
202105,54672,5,0,5,0,0,0
202105,58481,20,0,20,0,0,0
202108,86646,10,0,10,0,0,0
202108,83244,15,0,15,0,0,0
202202,24585,10,0,10,0,0,0
202202,32176,1,1,0,0,0,0
202105,60067,10,0,10,0,0,0
202202,21699,15,0,15,0,0,0
202202,24497,60,43,17,50,0,50
202105,53311,10,0,10,0,0,0
202105,53873,100,0,100,0,0,0
202108,85746,10,0,10,0,0,0
202108,92505,7,6,1,0,0,0
202108,88055,10,0,10,0,0,0
202202,21285,15,0,15,0,0,0
202202,34078,10,0,10,0,0,0
202105,60057,10,0,10,0,0,0
202202,23276,75,63,12,50,0,50
202105,53874,100,3,97,0,0,0
202105,55237,5,0,5,0,0,0
202202,33089,15,9,6,0,0,0
202108,85394,10,0,10,0,0,0
202108,83165,75,75,0,50,0,50
202108,94890,10,3,7,0,0,0
202108,93865,40,39,1,0,0,0
202202,23386,10,0,10,0,0,0
202202,23592,15,0,15,0,0,0
202105,53262,15,0,15,0,0,0
202202,31059,18,16,2,0,0,0
202105,53477,8,0,8,0,0,0
202202,25918,75,54,21,20,0,20
202202,33922,1,1,0,0,0,0
202105,53686,99,5,94,0,0,0
202108,87601,10,0,10,0,0,0
202108,80427,75,75,0,50,0,50
202105,56610,10,0,10,0,0,0
202202,24203,5,0,5,0,0,0
202105,58443,5,1,4,0,0,0
202202,30804,40,21,19,20,0,20
202105,54015,100,1,99,0,0,0
202202,33943,1,1,0,0,0,0
202108,82193,15,0,15,0,0,0
202108,90314,10,0,10,0,0,0
202202,33642,18,18,0,0,0,0
202108,91663,36,34,2,0,0,0
202202,21092,15,0,15,0,0,0
202105,53765,15,0,15,0,0,0
202105,55246,3,0,3,0,0,0
202202,26379,10,0,10,0,0,0
202202,30805,40,32,8,20,0,20
202202,32059,1,1,0,0,0,0
202105,53761,99,3,96,0,0,0
202202,31060,18,16,2,0,0,0
202108,89087,10,0,10,0,0,0
202108,90425,10,0,10,0,0,0
202108,93697,36,34,2,0,0,0
202202,22825,10,0,10,0,0,0
202105,53027,15,0,15,0,0,0
202105,58136,5,0,5,0,0,0
202202,32317,10,0,10,0,0,0
202202,28681,200,162,38,50,0,50
202108,81966,10,1,9,0,0,0
202108,86698,15,0,15,0,0,0
202202,33643,18,17,1,0,0,0
202202,33811,1,1,0,0,0,0
202105,58081,99,0,99,0,0,0
202108,80428,75,29,46,50,0,50
202202,24608,10,0,10,0,0,0
202105,56948,10,0,10,0,0,0
202108,91664,4,4,0,0,0,0
202202,21849,15,0,15,0,0,0
202105,58519,5,0,5,0,0,0
202202,30713,72,58,14,0,0,0
202108,84892,5,1,4,0,0,0
202202,26755,30,30,0,30,0,30
202202,33812,2,2,0,0,0,0
202105,52908,111,42,69,0,0,0
202108,89039,10,0,10,0,0,0
202202,28291,10,0,10,0,0,0
202105,54986,10,0,10,0,0,0
202105,53341,15,0,15,0,0,0
202108,89736,5,3,2,0,0,0
202108,94024,21,20,1,5,0,5
202202,34080,10,1,9,0,0,0
202105,53478,10,0,10,0,0,0
202202,26756,30,21,9,30,0,30
202108,82137,15,0,15,0,0,0
202202,31244,36,35,1,0,0,0
202105,52909,111,11,100,0,0,0
202202,33944,1,1,0,0,0,0
202108,84658,10,0,10,0,0,0
202202,25657,10,0,10,0,0,0
202108,80429,75,74,1,50,0,50
202105,54579,10,0,10,0,0,0
202108,93927,40,37,3,0,0,0
202105,53373,15,0,15,0,0,0
202202,33942,1,1,0,0,0,0
202202,22621,15,0,15,0,0,0
202105,54019,8,0,8,0,0,0
202108,83985,15,0,15,0,0,0
202202,26757,30,24,6,30,0,30
202105,59929,2,0,2,0,0,0
202202,31241,36,32,4,0,0,0
202108,83097,10,0,10,0,0,0
202202,25146,10,0,10,0,0,0
202108,85561,75,74,1,50,0,50
202105,56250,25,0,25,0,0,0
202105,55783,10,0,10,0,0,0
202108,93929,40,40,0,0,0,0
202202,26758,30,30,0,30,0,30
202108,88054,10,0,10,0,0,0
202105,60799,10,1,9,0,0,0
202105,53878,99,0,99,0,0,0
202202,25892,10,1,9,0,0,0
202108,87971,10,0,10,0,0,0
202202,29750,1,1,0,0,0,0
202202,31365,36,35,1,0,0,0
202108,85565,64,61,3,50,0,50
202202,28151,1,1,0,0,0,0
202105,57970,99,1,98,0,0,0
202202,31995,30,20,10,15,0,15
202108,93930,40,40,0,0,0,0
202105,52889,10,0,10,0,0,0
202105,53720,15,0,15,0,0,0
202202,25681,10,2,8,0,0,0
202105,56603,10,1,9,0,0,0
202108,90396,10,0,10,0,0,0
202202,22666,10,0,10,0,0,0
202108,93364,10,0,10,0,0,0
202202,31366,36,32,4,0,0,0
202105,52902,99,2,97,0,0,0
202108,84667,10,0,10,0,0,0
202105,53231,8,0,8,0,0,0
202108,91667,40,39,1,0,0,0
202108,85562,64,51,13,50,0,50
202108,93107,10,2,8,0,0,0
202202,33921,1,1,0,0,0,0
202202,26167,10,2,8,0,0,0
202202,26759,30,13,17,30,0,30
202202,22418,10,0,10,0,0,0
202105,53278,15,0,15,0,0,0
202105,54696,10,0,10,0,0,0
202202,31062,19,18,1,0,0,0
202105,58590,100,0,100,0,0,0
202105,57160,5,0,5,0,0,0
202105,55162,25,0,25,0,0,0
202202,26214,10,0,10,0,0,0
202108,82292,75,73,2,50,0,50
202202,31063,19,19,0,0,0,0
202108,84920,10,0,10,0,0,0
202202,26760,31,24,7,30,0,30
202108,89132,10,0,10,0,0,0
202108,93932,40,36,4,0,0,0
202105,54769,10,0,10,0,0,0
202202,25149,10,0,10,0,0,0
202105,52903,99,1,98,0,0,0
202202,34158,10,1,9,0,0,0
202202,31791,18,18,0,0,0,0
202105,55655,25,0,25,0,0,0
202105,52887,10,1,9,0,0,0
202202,24870,10,0,10,0,0,0
202202,20400,63,63,0,50,6,44
202108,84431,10,0,10,0,0,0
202108,85564,75,75,0,50,0,50
202105,56614,10,0,10,0,0,0
202108,91741,50,47,3,5,0,5
202108,88001,10,0,10,0,0,0
202202,30128,1,1,0,0,0,0
202105,54014,99,4,95,0,0,0
202202,31792,18,19,0,0,0,0
202105,58701,20,0,20,0,0,0
202105,60901,10,1,9,0,0,0
202202,27491,10,1,9,0,0,0
202202,23820,10,0,10,0,0,0
202105,54771,10,3,7,0,0,0
202202,24779,63,62,0,50,7,43
202108,93953,15,12,3,0,0,0
202108,85751,10,0,10,0,0,0
202108,93001,10,0,10,0,0,0
202108,85560,75,74,1,50,0,50
202202,30953,15,3,12,0,0,0
202105,53884,99,1,98,0,0,0
202202,31301,40,37,3,0,0,0
202202,26045,10,0,10,0,0,0
202105,55055,5,0,5,0,0,0
202202,21806,15,3,12,0,0,0
202105,55355,10,0,10,0,0,0
202108,88827,10,0,10,0,0,0
202202,32180,1,1,0,0,0,0
202108,93303,10,7,3,0,0,0
202108,89905,60,29,31,30,0,30
202202,20401,85,83,2,50,0,50
202105,55454,1,0,1,0,0,0
202105,52904,99,0,99,0,0,0
202202,31303,40,40,0,0,0,0
202105,52898,10,1,9,0,0,0
202202,26082,10,0,10,0,0,0
202202,32236,1,1,0,0,0,0
202108,82851,10,0,10,0,0,0
202202,22130,15,0,15,0,0,0
202108,89906,60,60,0,30,0,30
202105,54156,3,0,3,0,0,0
202108,82413,15,0,15,0,0,0
202202,20409,75,50,25,60,0,60
202105,53885,99,1,98,0,0,0
202202,28055,10,0,10,0,0,0
202202,20293,10,6,4,0,0,0
202108,95080,1,1,0,0,0,0
202108,84922,10,0,10,0,0,0
202108,89907,60,57,3,30,0,30
202202,24256,5,0,5,0,0,0
202108,92883,10,2,8,0,0,0
202202,25207,75,74,0,60,30,30
202105,53028,15,0,15,0,0,0
202105,52891,10,0,10,0,0,0
202105,54779,99,0,99,0,0,0
202202,25112,10,0,10,0,0,0
202202,20294,10,10,0,0,0,0
202108,94348,3,3,0,0,0,0
202108,86296,35,34,1,25,0,25
202108,87220,10,0,10,0,0,0
202202,30714,160,158,0,50,46,4
202202,26175,10,1,9,0,0,0
202105,53029,15,0,15,0,0,0
202105,60282,44,31,13,0,0,0
202202,24780,75,74,0,60,34,26
202105,53479,7,0,7,0,0,0
202105,58655,10,0,10,0,0,0
202105,59930,2,1,1,0,0,0
202202,24996,10,0,10,0,0,0
202108,91675,15,6,9,0,0,0
202202,20295,25,18,7,0,0,0
202108,82875,10,0,10,0,0,0
202105,60283,44,31,13,10,0,10
202105,53030,15,0,15,0,0,0
202202,27651,10,0,10,0,0,0
202202,30715,50,48,2,30,0,30
202202,30550,75,74,0,30,10,20
202105,53480,7,0,7,0,0,0
202105,56526,10,0,10,0,0,0
202105,53741,99,1,98,0,0,0
202108,80433,60,34,26,50,0,50
202108,93716,30,14,16,0,0,0
202108,87919,10,0,10,0,0,0
202202,27526,10,0,10,0,0,0
202202,27496,10,0,10,0,0,0
202202,28734,30,24,6,25,0,25
202202,26830,50,20,30,25,0,25
202105,53744,5,0,5,0,0,0
202105,56956,10,0,10,0,0,0
202105,52483,35,8,27,30,0,30
202105,53886,99,0,99,0,0,0
202108,93868,15,10,5,0,0,0
202108,83291,60,60,0,50,0,50
202108,89881,10,5,5,20,0,20
202105,54150,3,0,3,0,0,0
202108,85392,10,0,10,0,0,0
202202,21115,15,0,15,0,0,0
202202,27950,10,0,10,0,0,0
202105,56100,3,0,3,0,0,0
202105,56870,10,1,9,0,0,0
202202,25793,75,74,0,60,24,36
202202,28735,48,47,1,25,0,25
202105,58125,99,1,98,0,0,0
202105,57787,35,23,12,30,0,30
202105,55848,20,0,20,0,0,0
202108,93867,15,8,7,0,0,0
202108,86777,60,31,29,100,0,100
202108,85220,60,60,0,50,0,50
202108,85077,20,13,7,0,0,0
202202,22764,10,0,10,0,0,0
202202,30247,10,0,10,0,0,0
202202,27201,75,72,0,40,21,19
202202,26332,40,40,0,3,0,3
202105,52894,10,0,10,0,0,0
202105,58745,10,0,10,0,0,0
202105,58127,99,0,99,0,0,0
202105,58187,25,0,25,0,0,0
202105,58826,0,55,0,0,0,0
202108,91808,15,9,6,0,0,0
202108,92511,8,6,2,5,0,5
202108,83818,85,63,22,50,0,50
202108,85114,10,7,3,0,0,0
202202,26019,10,0,10,0,0,0
202202,21798,15,0,15,0,0,0
202202,31424,40,35,5,0,0,0
202105,56148,10,0,10,0,0,0
202202,33699,75,74,0,20,9,11
202105,58122,99,0,99,0,0,0
202105,52896,10,1,9,0,0,0
202108,90224,1,1,0,0,0,0
202105,53031,15,0,15,0,0,0
202108,93831,20,9,11,20,0,20
202105,54650,0,19,0,15,0,15
202202,30130,5,0,5,0,0,0
202108,85115,10,6,4,0,0,0
202108,87003,85,64,21,20,0,20
202202,21799,15,0,15,0,0,0
202202,33689,40,37,3,0,0,0
202105,56955,10,0,10,0,0,0
202202,22962,65,65,0,50,2,48
202105,52905,99,0,99,0,0,0
202105,53481,7,0,7,0,0,0
202108,89767,1,1,0,0,0,0
202105,56963,10,0,10,0,0,0
202108,93243,10,3,7,10,0,10
202105,56413,0,18,0,15,0,15
202108,84648,14,13,1,20,0,20
202202,33721,5,1,4,0,0,0
202202,24207,5,0,5,0,0,0
202108,93659,40,30,10,25,0,25
202105,55872,10,0,10,0,0,0
202202,27684,65,64,0,40,2,38
202105,52906,99,1,98,0,0,0
202105,53709,3,0,3,0,0,0
202202,31064,16,15,1,0,0,0
202108,92422,1,1,0,0,0,0
202105,54388,5,0,5,0,0,0
202105,56788,0,18,0,15,0,15
202108,86256,16,13,3,20,0,20
202202,26637,10,0,10,0,0,0
202202,25613,10,0,10,0,0,0
202108,93660,40,30,10,25,0,25
202108,90582,241,239,2,150,0,150
202105,54773,10,0,10,0,0,0
202202,24484,65,63,0,50,8,42
202105,58646,100,0,100,0,0,0
202105,56541,5,0,5,0,0,0
202108,92492,1,1,0,0,0,0
202105,52485,35,7,28,20,0,20
202202,31066,16,16,0,0,0,0
202108,88466,94,58,36,25,0,25
202105,54468,5,0,5,0,0,0
202202,26196,10,0,10,0,0,0
202108,90584,10,10,0,0,0,0
202105,58123,99,1,98,0,0,0
202108,90751,200,177,23,50,0,50
202105,56604,10,1,9,0,0,0
202202,24610,10,0,10,0,0,0
202202,30551,90,90,0,50,42,8
202105,54673,5,1,4,0,0,0
202202,30712,80,80,0,30,7,23
202108,90757,94,58,36,0,0,0
202105,57405,45,35,10,10,0,10
202105,54470,5,0,5,0,0,0
202108,90127,1,1,0,0,0,0
202202,22818,15,0,15,0,0,0
202108,90586,10,10,0,0,0,0
202108,88094,27,26,1,15,0,15
202105,52907,99,3,96,0,0,0
202202,26402,10,0,10,0,0,0
202105,53842,5,0,5,0,0,0
202202,30553,60,45,15,25,0,25
202202,23618,45,45,0,20,5,15
202108,90968,20,20,0,0,0,0
202105,56291,10,0,10,0,0,0
202108,95172,1,1,0,0,0,0
202105,58046,10,1,9,0,0,0
202108,88109,125,105,20,20,0,20
202105,53032,15,0,15,0,0,0
202202,21597,15,0,15,0,0,0
202108,90587,10,10,0,0,0,0
202108,88095,27,27,0,30,0,30
202202,26149,10,0,10,0,0,0
202105,54417,5,0,5,0,0,0
202202,32103,10,7,3,0,0,0
202108,90971,19,19,0,0,0,0
202105,55336,10,0,10,0,0,0
202108,92969,1,1,0,0,0,0
202202,28863,25,25,0,13,9,4
202105,53153,15,0,15,0,0,0
202105,54770,10,0,10,0,0,0
202108,90759,125,105,20,0,0,0
202202,25159,10,0,10,0,0,0
202108,90588,10,10,0,0,0,0
202108,88096,27,27,0,30,0,30
202202,30025,10,8,2,0,0,0
202202,21171,15,0,15,0,0,0
202105,56472,5,0,5,0,0,0
202105,57535,20,0,20,0,0,0
202108,90970,18,18,0,0,0,0
202108,92968,1,1,0,0,0,0
202202,27830,20,19,0,12,3,9
202202,25573,15,0,15,0,0,0
202105,60093,10,0,10,0,0,0
202108,94825,21,21,0,5,0,5
202105,58107,10,0,10,0,0,0
202108,90589,10,10,0,0,0,0
202202,30027,10,8,2,0,0,0
202108,88097,27,27,0,30,0,30
202202,31935,20,1,19,0,0,0
202105,58767,5,0,5,0,0,0
202105,56768,20,0,20,0,0,0
202202,33644,12,12,0,7,7,0
202108,88880,1,1,0,0,0,0
202108,94803,19,19,0,0,0,0
202202,26158,10,0,10,0,0,0
202105,56628,10,0,10,0,0,0
202108,94827,21,21,0,0,0,0
202105,54415,20,0,20,0,0,0
202108,90590,11,11,0,0,0,0
202108,94695,27,24,3,15,0,15
202202,30026,10,6,4,0,0,0
202202,27567,10,0,10,0,0,0
202105,55613,3,0,3,0,0,0
202105,55836,10,0,10,0,0,0
202105,55444,20,0,20,0,0,0
202108,90895,80,74,6,0,0,0
202202,29387,16,16,0,0,0,0
202108,91682,9,7,2,10,0,10
202108,90128,1,1,0,0,0,0
202202,21684,15,1,14,0,0,0
202108,90591,10,10,0,0,0,0
202105,54993,10,0,10,0,0,0
202202,30029,10,8,2,0,0,0
202105,59980,20,0,20,0,0,0
202202,23759,10,0,10,0,0,0
202105,57709,25,0,25,0,0,0
202105,55398,10,0,10,0,0,0
202108,88098,27,19,8,30,0,30
202108,93639,54,51,3,25,0,25
202202,21631,15,0,15,0,0,0
202202,31188,20,20,0,0,0,0
202108,90592,10,10,0,0,0,0
202105,54772,10,3,7,0,0,0
202108,92421,1,1,0,0,0,0
202108,90964,39,39,0,0,0,0
202202,32106,10,6,4,0,0,0
202105,58472,1,0,1,0,0,0
202105,58754,10,0,10,0,0,0
202108,93640,125,51,74,0,0,0
202202,22803,15,0,15,0,0,0
202202,23447,10,0,10,0,0,0
202202,30364,20,20,0,0,0,0
202105,57645,20,0,20,0,0,0
202108,90593,10,10,0,0,0,0
202108,93140,1,1,0,0,0,0
202105,55356,10,0,10,0,0,0
202108,88099,27,27,0,30,0,30
202108,90966,39,37,2,0,0,0
202202,32108,10,8,2,0,0,0
202105,60623,5,0,5,0,0,0
202202,22129,15,0,15,0,0,0
202202,27126,10,0,10,0,0,0
202108,90594,10,10,0,0,0,0
202202,31190,20,7,13,0,0,0
202105,56146,10,0,10,0,0,0
202105,53033,0,0,0,0,0,0
202108,85543,70,45,25,20,0,20
202108,90126,1,1,0,0,0,0
202108,80431,60,60,0,50,0,50
202108,89934,39,39,0,0,0,0
202202,32104,10,5,5,0,0,0
202105,52883,8,0,8,0,0,0
202202,22479,10,0,10,0,0,0
202202,22390,15,0,15,0,0,0
202108,90595,10,10,0,0,0,0
202202,31191,40,28,12,0,0,0
202105,55417,20,0,20,0,0,0
202105,56608,10,0,10,0,0,0
202108,86152,70,63,7,20,0,20
202108,93274,1,1,0,0,0,0
202108,88048,39,37,2,0,0,0
202202,32107,10,7,3,0,0,0
202108,80432,60,56,4,50,0,50
202105,52884,8,0,8,0,0,0
202202,25649,10,0,10,0,0,0
202202,25898,10,0,10,0,0,0
202202,23973,30,30,0,15,6,9
202105,58039,20,0,20,0,0,0
202108,90596,10,10,0,0,0,0
202108,93142,1,1,0,0,0,0
202105,57333,25,0,25,0,0,0
202108,90768,70,45,25,0,0,0
202108,90899,19,18,1,0,0,0
202202,32109,10,5,5,0,0,0
202108,85568,60,39,21,50,0,50
202105,60625,5,1,4,0,0,0
202202,24924,10,0,10,0,0,0
202108,90597,10,10,0,0,0,0
202105,55407,10,0,10,0,0,0
202202,26008,10,0,10,0,0,0
202108,92927,1,1,0,0,0,0
202105,53371,15,0,15,0,0,0
202108,90900,19,19,0,0,0,0
202108,91596,70,63,7,0,0,0
202108,80443,70,64,6,60,0,60
202202,30031,10,7,3,0,0,0
202105,56486,5,0,5,0,0,0
202202,24641,10,0,10,0,0,0
202108,90598,10,10,0,0,0,0
202105,55363,10,0,10,0,0,0
202108,80312,15,11,4,0,0,0
202105,53994,20,0,20,0,0,0
202202,32042,10,0,10,0,0,0
202108,90901,19,20,0,0,0,0
202108,86050,70,69,1,60,0,60
202202,33910,10,8,2,0,0,0
202105,57752,10,2,8,0,0,0
202202,26361,10,0,10,0,0,0
202108,90599,10,10,0,0,0,0
202105,55330,1,0,1,0,0,0
202108,80541,32,27,5,5,0,5
202202,25682,10,0,10,0,0,0
202105,55654,25,0,25,0,0,0
202108,80313,10,4,6,0,0,0
202108,90902,19,19,0,0,0,0
202202,33458,20,19,1,0,0,0
202108,85570,90,90,0,75,0,75
202202,30033,10,8,2,0,0,0
202105,56102,3,0,3,0,0,0
202202,28293,10,0,10,0,0,0
202105,57191,20,0,20,0,0,0
202108,92846,10,9,1,0,0,0
202108,91696,54,24,30,10,0,10
202108,80314,25,18,7,0,0,0
202202,26072,10,1,9,0,0,0
202105,53034,15,0,15,0,0,0
202108,87563,40,39,1,6,0,6
202202,24799,24,24,0,8,0,8
202105,55909,5,2,3,0,0,0
202108,88237,50,9,41,25,0,25
202202,30032,10,7,3,0,0,0
202108,93738,10,10,0,0,0,0
202105,56480,10,0,10,0,0,0
202108,86280,52,10,42,0,0,0
202202,28394,10,0,10,0,0,0
202105,53036,15,0,15,0,0,0
202108,87564,38,40,0,4,0,4
202202,32253,10,0,10,0,0,0
202202,25834,24,23,1,8,0,8
202202,30035,10,7,3,0,0,0
202108,88692,100,97,3,45,0,45
202108,93739,10,10,0,0,0,0
202108,86151,46,28,18,0,0,0
202105,52886,8,2,6,0,0,0
202105,58546,20,0,20,0,0,0
202202,21704,10,0,10,0,0,0
202105,53037,15,0,15,0,0,0
202108,95296,5,3,2,6,0,6
202202,30063,10,1,9,0,0,0
202202,30028,10,8,2,0,0,0
202202,22528,48,47,0,25,19,6
202202,32419,3,0,3,0,0,0
202108,88278,24,11,13,5,0,5
202108,86843,70,69,1,60,0,60
202108,93740,10,10,0,0,0,0
202105,52888,10,0,10,0,0,0
202105,59693,20,0,20,0,0,0
202202,27475,10,0,10,0,0,0
202105,53715,5,0,5,0,0,0
202202,32007,10,0,10,0,0,0
202202,33911,10,7,3,0,0,0
202202,31363,50,47,3,0,0,0
202108,93741,10,10,0,0,0,0
202105,59764,5,1,4,0,0,0
