courseTerm,crn,seatCapacity,seatActual,seatRemaining,waitlistCapacity,waitlistActual,waitlistRemaining
202202,28145,10,1,9,0,0,0
202208,89860,10,0,10,0,0,0
202202,22022,10,0,10,0,0,0
202208,92743,5,0,5,0,0,0
202208,82682,20,0,20,20,0,20
202208,87596,10,0,10,0,0,0
202208,84817,10,0,10,0,0,0
202205,52939,10,0,10,0,0,0
202205,50278,25,0,25,0,0,0
202202,33873,30,4,26,0,0,0
202205,56009,48,0,48,0,0,0
202202,26348,10,0,10,0,0,0
202208,92746,10,0,10,0,0,0
202208,82232,10,0,10,0,0,0
202208,82683,20,0,20,20,0,20
202202,23535,10,0,10,0,0,0
202208,87130,5,0,5,0,0,0
202205,50279,25,0,25,0,0,0
202202,29117,10,0,10,0,0,0
202208,81189,10,0,10,0,0,0
202205,55223,10,0,10,0,0,0
202205,56010,48,0,48,20,0,20
202202,22877,10,0,10,0,0,0
202208,91939,10,0,10,0,0,0
202202,26725,10,0,10,5,0,5
202208,82684,20,0,20,20,0,20
202208,85966,10,0,10,0,0,0
202202,32436,10,0,10,0,0,0
202208,89110,5,0,5,0,0,0
202205,53852,10,0,10,0,0,0
202208,87712,10,0,10,5,0,5
202205,52751,10,0,10,0,0,0
202202,29118,10,0,10,0,0,0
202202,21984,10,0,10,0,0,0
202208,89861,10,0,10,0,0,0
202205,55621,40,0,40,0,0,0
202202,22672,3,0,3,0,0,0
202208,82685,20,0,20,20,0,20
202205,50640,10,0,10,0,0,0
202208,91158,5,0,5,0,0,0
202202,22356,10,1,9,0,0,0
202205,55527,12,0,12,0,0,0
202208,93004,10,0,10,0,0,0
202208,89003,10,0,10,0,0,0
202202,29119,10,4,6,0,0,0
202205,52752,10,0,10,0,0,0
202208,89862,10,0,10,0,0,0
202202,22878,10,1,9,0,0,0
202205,55974,40,0,40,10,0,10
202208,84463,20,0,20,20,0,20
202202,25625,1,0,1,0,0,0
202205,55880,12,0,12,0,0,0
202208,87794,2,0,2,0,0,0
202208,88358,10,0,10,0,0,0
202208,91202,5,0,5,0,0,0
202205,53914,10,0,10,0,0,0
202202,21841,10,0,10,0,0,0
202202,29120,10,0,10,0,0,0
202205,53154,10,0,10,0,0,0
202208,89863,10,0,10,0,0,0
202202,28136,10,0,10,0,0,0
202205,57151,40,0,40,0,0,0
202208,85798,20,0,20,20,0,20
202202,27308,3,0,3,0,0,0
202208,80434,10,0,10,0,0,0
202205,53806,20,0,20,8,0,8
202208,82717,20,0,20,0,0,0
202205,50280,30,0,30,0,0,0
202208,86904,5,0,5,0,0,0
202202,29121,10,1,9,0,0,0
202202,26664,10,0,10,5,0,5
202205,55842,10,0,10,0,0,0
202208,89864,10,0,10,0,0,0
202202,26206,10,2,8,0,0,0
202205,53013,20,0,20,0,0,0
202202,30206,3,0,3,0,0,0
202208,89399,120,0,120,0,0,0
202205,57251,20,0,20,8,0,8
202208,85019,10,0,10,0,0,0
202205,50281,25,0,25,0,0,0
202208,82900,10,0,10,0,0,0
202208,86940,2,0,2,0,0,0
202202,29122,10,0,10,0,0,0
202202,24132,10,0,10,0,0,0
202205,52753,10,0,10,0,0,0
202208,89865,10,0,10,0,0,0
202202,28130,10,0,10,0,0,0
202205,55667,20,0,20,20,0,20
202202,25006,5,0,5,0,0,0
202208,89585,40,0,40,20,0,20
202208,81815,15,0,15,0,0,0
202205,55468,10,0,10,0,0,0
202208,86398,10,0,10,0,0,0
202208,92818,5,0,5,0,0,0
202202,29123,10,0,10,0,0,0
202202,20440,10,0,10,0,0,0
202205,50986,10,0,10,0,0,0
202208,89866,10,0,10,0,0,0
202202,23163,10,0,10,0,0,0
202205,57148,30,0,30,0,0,0
202202,24832,5,0,5,0,0,0
202208,84349,10,0,10,0,0,0
202208,89586,40,0,40,20,0,20
202205,50282,25,0,25,0,0,0
202208,85399,5,0,5,0,0,0
202202,29124,10,0,10,0,0,0
202208,85024,10,0,10,0,0,0
202202,20441,10,0,10,0,0,0
202205,54968,10,0,10,0,0,0
202208,89867,10,0,10,0,0,0
202202,21632,10,1,9,0,0,0
202205,57152,40,0,40,0,0,0
202202,31940,5,0,5,0,0,0
202202,24922,3,0,3,0,0,0
202208,89587,40,0,40,20,0,20
202208,92741,5,0,5,0,0,0
202208,87625,10,0,10,0,0,0
202205,56647,10,0,10,0,0,0
202202,29125,10,0,10,0,0,0
202208,86396,10,0,10,0,0,0
202205,54528,10,0,10,0,0,0
202208,89868,10,0,10,0,0,0
202202,30124,10,0,10,0,0,0
202202,26695,10,0,10,0,0,0
202205,51547,3,0,3,0,0,0
202202,32431,10,0,10,0,0,0
202202,30294,5,0,5,0,0,0
202208,89615,120,0,120,0,0,0
202208,85360,10,0,10,0,0,0
202202,30229,10,0,10,0,0,0
202208,92872,10,0,10,0,0,0
202205,52555,10,0,10,0,0,0
202208,92911,5,0,5,0,0,0
202208,89869,10,0,10,0,0,0
202205,51706,10,0,10,0,0,0
202202,21640,20,4,16,0,0,0
202202,25589,10,0,10,0,0,0
202205,51386,2,0,2,0,0,0
202202,24865,5,0,5,0,0,0
202202,26713,5,0,5,0,0,0
202208,86545,5,0,5,0,0,0
202208,89612,40,0,40,20,0,20
202202,29126,10,0,10,0,0,0
202208,91175,10,0,10,0,0,0
202208,83713,10,0,10,0,0,0
202205,52754,10,0,10,0,0,0
202202,22310,10,1,9,0,0,0
202205,54631,10,0,10,0,0,0
202208,87894,5,0,5,0,0,0
202202,34272,10,1,9,0,0,0
202205,53652,3,0,3,0,0,0
202202,28217,5,0,5,0,0,0
202202,26431,3,0,3,0,0,0
202208,82269,10,0,10,0,0,0
202208,89613,40,0,40,20,0,20
202202,29127,10,0,10,0,0,0
202208,89870,10,0,10,0,0,0
202205,52453,10,0,10,0,0,0
202202,21037,10,0,10,0,0,0
202208,82141,10,0,10,0,0,0
202202,27089,10,0,10,0,0,0
202205,54830,3,0,3,0,0,0
202208,89086,5,0,5,0,0,0
202205,52848,10,0,10,0,0,0
202202,27420,1,0,1,0,0,0
202202,27079,3,0,3,0,0,0
202208,87827,10,0,10,0,0,0
202202,29102,10,1,9,0,0,0
202208,89614,40,0,40,20,0,20
202208,89871,10,0,10,0,0,0
202208,83718,10,0,10,0,0,0
202205,56063,3,0,3,0,0,0
202202,21832,10,0,10,0,0,0
202205,50348,30,0,30,0,0,0
202208,89123,5,0,5,0,0,0
202202,22114,10,0,10,0,0,0
202202,26181,10,0,10,0,0,0
202205,53292,10,0,10,0,0,0
202202,28224,3,0,3,0,0,0
202208,81993,10,0,10,0,0,0
202208,87170,10,0,10,5,0,5
202202,29101,10,0,10,0,0,0
202208,93327,20,0,20,20,0,20
202208,89843,10,0,10,0,0,0
202202,23314,10,0,10,0,0,0
202208,88196,1,0,1,0,0,0
202205,53258,20,0,20,0,0,0
202202,33731,5,3,2,0,0,0
202202,25638,10,0,10,0,0,0
202202,23729,3,0,3,0,0,0
202205,52359,5,0,5,0,0,0
202205,54620,3,0,3,0,0,0
202208,84259,10,0,10,0,0,0
202208,82483,10,0,10,0,0,0
202208,93328,20,0,20,0,0,0
202202,29100,10,0,10,0,0,0
202208,87732,10,0,10,0,0,0
202208,89842,10,0,10,0,0,0
202202,23326,10,4,6,0,0,0
202205,51557,10,0,10,0,0,0
202205,50349,10,0,10,0,0,0
202202,33822,5,1,4,0,0,0
202202,25838,5,0,5,0,0,0
202202,34060,10,0,10,0,0,0
202205,53546,3,0,3,0,0,0
202208,92896,20,0,20,0,0,0
202208,81946,10,0,10,0,0,0
202208,87734,10,0,10,0,0,0
202202,23315,10,1,9,0,0,0
202202,32309,10,0,10,0,0,0
202208,89841,10,0,10,0,0,0
202208,89401,120,0,120,0,0,0
202202,27745,10,0,10,0,0,0
202205,56683,5,0,5,0,0,0
202202,26491,5,0,5,0,0,0
202205,55094,10,0,10,0,0,0
202202,23616,3,0,3,0,0,0
202205,51874,10,0,10,0,0,0
202208,87111,10,0,10,5,0,5
202208,82635,10,0,10,0,0,0
202202,29099,10,0,10,0,0,0
202202,20916,30,11,19,0,0,0
202208,91043,5,0,5,0,0,0
202202,22566,20,0,20,0,0,0
202208,89840,10,0,10,0,0,0
202205,56765,3,0,3,0,0,0
202205,53371,10,0,10,0,0,0
202205,55347,10,0,10,0,0,0
202202,32441,10,0,10,0,0,0
202202,33915,5,1,4,0,0,0
202208,89584,40,0,40,20,0,20
202208,92698,10,0,10,0,0,0
202202,29098,10,0,10,0,0,0
202208,84323,10,0,10,0,0,0
202208,89839,10,0,10,0,0,0
202208,87735,10,0,10,0,0,0
202202,22749,10,1,9,0,0,0
202202,27811,10,0,10,0,0,0
202205,53495,1,0,1,0,0,0
202205,55039,10,0,10,0,0,0
202205,50351,10,0,10,0,0,0
202202,26624,5,0,5,0,0,0
202202,32459,10,0,10,0,0,0
202208,89579,40,0,40,20,0,20
202208,88359,10,0,10,0,0,0
202202,29096,10,0,10,0,0,0
202208,80435,10,0,10,0,0,0
202208,89837,10,0,10,0,0,0
202208,89052,5,0,5,0,0,0
202202,23316,10,0,10,0,0,0
202205,52592,10,0,10,0,0,0
202205,54829,5,0,5,0,0,0
202205,50352,10,0,10,0,0,0
202202,32435,10,0,10,0,0,0
202202,22767,10,0,10,0,0,0
202208,89583,40,0,40,20,0,20
202202,27629,1,0,1,0,0,0
202202,29097,10,0,10,0,0,0
202208,81682,25,0,25,0,0,0
202208,80436,10,0,10,0,0,0
202208,91042,5,0,5,0,0,0
202202,26459,10,0,10,5,0,5
202208,89838,10,0,10,0,0,0
202205,52783,10,0,10,0,0,0
202202,26583,3,0,3,0,0,0
202205,55348,10,0,10,0,0,0
202205,56636,5,0,5,0,0,0
202208,82676,45,0,45,30,0,30
202202,26423,10,0,10,0,0,0
202202,21725,15,0,15,0,0,0
202208,82773,10,0,10,0,0,0
202202,28919,10,0,10,0,0,0
202208,92706,10,0,10,0,0,0
202208,87736,10,0,10,0,0,0
202202,25187,10,0,10,0,0,0
202208,89655,10,0,10,0,0,0
202205,51711,10,0,10,0,0,0
202205,56525,3,0,3,0,0,0
202202,22788,3,0,3,0,0,0
202208,83411,45,0,45,20,0,20
202205,50353,10,0,10,0,0,0
202202,33750,5,1,4,0,0,0
202202,24160,10,0,10,0,0,0
202208,88906,25,0,25,0,0,0
202202,28920,10,2,8,0,0,0
202208,89656,10,0,10,0,0,0
202208,87733,10,0,10,0,0,0
202208,91062,10,0,10,0,0,0
202205,55269,10,0,10,0,0,0
202202,32443,10,0,10,0,0,0
202202,22311,10,1,9,0,0,0
202208,89405,120,0,120,0,0,0
202202,27441,5,0,5,0,0,0
202205,54842,3,0,3,0,0,0
202205,50283,25,0,25,0,0,0
202202,27117,10,1,9,0,0,0
202202,28921,10,0,10,0,0,0
202208,88839,10,0,10,0,0,0
202208,85913,10,0,10,0,0,0
202208,89658,10,0,10,0,0,0
202208,87737,10,0,10,0,0,0
202202,23804,3,0,3,0,0,0
202205,53596,10,0,10,0,0,0
202202,24557,10,0,10,0,0,0
202205,51919,10,0,10,0,0,0
202202,27422,5,0,5,0,0,0
202208,82686,20,0,20,10,0,10
202205,53349,3,0,3,0,0,0
202202,25121,10,0,10,0,0,0
202202,28922,10,3,7,0,0,0
202208,86760,10,0,10,0,0,0
202208,89659,10,0,10,0,0,0
202208,82431,10,0,10,0,0,0
202208,87738,10,0,10,0,0,0
202205,51698,10,0,10,0,0,0
202202,32446,10,0,10,0,0,0
202202,23244,10,3,7,0,0,0
202205,56058,3,0,3,0,0,0
202202,27128,5,0,5,0,0,0
202202,26163,5,0,5,0,0,0
202208,82687,20,0,20,10,0,10
202205,50284,25,0,25,0,0,0
202202,28924,10,2,8,0,0,0
202205,54621,35,0,35,0,0,0
202208,83076,10,0,10,0,0,0
202208,89662,10,0,10,0,0,0
202208,87739,10,0,10,0,0,0
202208,81095,10,0,10,0,0,0
202202,25675,3,0,3,0,0,0
202202,22636,10,0,10,0,0,0
202205,52295,10,0,10,0,0,0
202205,53585,3,0,3,0,0,0
202205,50286,25,0,25,0,0,0
202202,27319,1,2,0,0,0,0
202202,22152,10,2,8,0,0,0
202208,82688,20,0,20,10,0,10
202202,28925,10,2,8,0,0,0
202208,89663,10,0,10,0,0,0
202205,53366,5,0,5,0,0,0
202208,82106,10,0,10,0,0,0
202208,81937,10,0,10,0,0,0
202208,87740,10,0,10,0,0,0
202202,24151,3,0,3,0,0,0
202205,52489,10,0,10,0,0,0
202202,23317,10,0,10,0,0,0
202205,54475,7,0,7,0,0,0
202202,27296,10,0,10,0,0,0
202205,50287,25,0,25,0,0,0
202208,82689,20,0,20,10,0,10
202202,27659,8,0,8,0,0,0
202202,28927,10,0,10,0,0,0
202208,89665,10,0,10,0,0,0
202208,83077,10,0,10,0,0,0
202208,91204,5,0,5,0,0,0
202208,83512,10,0,10,0,0,0
202205,53485,5,0,5,0,0,0
202202,32449,10,0,10,0,0,0
202205,56761,3,0,3,0,0,0
202202,22745,10,2,8,0,0,0
202205,53994,10,0,10,0,0,0
202205,56080,25,0,25,0,0,0
202202,21885,10,1,9,0,0,0
202208,82690,20,0,20,10,0,10
202202,27362,5,0,5,0,0,0
202202,28928,10,0,10,0,0,0
202208,89666,10,0,10,0,0,0
202208,88832,10,0,10,0,0,0
202208,83524,10,0,10,0,0,0
202205,52336,10,0,10,0,0,0
202208,87741,10,0,10,0,0,0
202205,55382,5,0,5,0,0,0
202202,32452,10,0,10,0,0,0
202202,24067,10,0,10,0,0,0
202205,51966,10,0,10,0,0,0
202205,53609,25,0,25,0,0,0
202202,20917,10,0,10,0,0,0
202202,28930,10,0,10,0,0,0
202202,33962,5,3,2,0,0,0
202208,84683,20,0,20,10,0,10
202208,89668,10,0,10,0,0,0
202208,83513,10,0,10,0,0,0
202208,84912,25,0,25,0,0,0
202205,54585,5,0,5,0,0,0
202208,87742,10,0,10,0,0,0
202202,30384,3,0,3,0,0,0
202205,57357,10,0,10,0,0,0
202202,24704,10,0,10,0,0,0
202205,50288,25,0,25,0,0,0
202202,26683,5,0,5,0,0,0
202202,28931,10,0,10,0,0,0
202205,50987,10,0,10,0,0,0
202208,93344,45,0,45,0,0,0
202202,23318,10,0,10,0,0,0
202208,89669,10,0,10,0,0,0
202208,80969,10,0,10,0,0,0
202208,83967,10,0,10,0,0,0
202208,87743,10,0,10,0,0,0
202205,53579,5,0,5,0,0,0
202202,26415,3,0,3,0,0,0
202205,51331,2,0,2,0,0,0
202205,55335,10,0,10,0,0,0
202202,22504,10,0,10,0,0,0
202202,34316,5,1,4,0,0,0
202205,52532,10,0,10,0,0,0
202202,28932,10,1,9,0,0,0
202202,22107,10,7,3,0,0,0
202208,93345,45,0,45,0,0,0
202208,88826,10,0,10,0,0,0
202208,89670,10,0,10,0,0,0
202208,88446,10,0,10,0,0,0
202208,87961,5,0,5,0,0,0
202205,57106,5,0,5,0,0,0
202202,23511,1,0,1,0,0,0
202205,51455,10,0,10,0,0,0
202205,56930,3,0,3,0,0,0
202202,32379,10,3,7,0,0,0
202202,28410,5,0,5,0,0,0
202202,23086,10,3,7,0,0,0
202208,92333,50,0,50,5,0,5
202205,54556,10,0,10,0,0,0
202202,28934,10,0,10,0,0,0
202208,83112,10,0,10,0,0,0
202208,89672,10,0,10,0,0,0
202208,83514,10,0,10,0,0,0
202208,87744,10,0,10,0,0,0
202205,51253,10,0,10,0,0,0
202202,29718,6,0,6,0,0,0
202205,52584,10,0,10,0,0,0
202205,54552,3,0,3,0,0,0
202202,30213,5,0,5,0,0,0
202202,27746,10,4,6,0,0,0
202202,23541,10,0,10,0,0,0
202202,28936,10,1,9,0,0,0
202205,50354,10,0,10,0,0,0
202208,86890,10,0,10,5,0,5
202208,82241,10,0,10,0,0,0
202208,87745,10,0,10,0,0,0
202208,89402,120,0,120,0,0,0
202208,89674,10,0,10,0,0,0
202205,54741,10,0,10,0,0,0
202202,28232,3,0,3,0,0,0
202205,51510,10,0,10,0,0,0
202205,52395,3,0,3,0,0,0
202202,33737,10,8,2,0,0,0
202202,30257,5,0,5,0,0,0
202202,23319,10,1,9,0,0,0
202208,85419,10,0,10,0,0,0
202202,28937,10,1,9,0,0,0
202208,85391,10,0,10,0,0,0
202205,55056,10,0,10,0,0,0
202208,89590,24,0,24,10,0,10
202208,87965,5,0,5,0,0,0
202208,89675,10,0,10,0,0,0
202205,54294,10,0,10,0,0,0
202202,32485,10,0,10,0,0,0
202205,52465,3,0,3,0,0,0
202205,54697,10,0,10,0,0,0
202202,22620,10,0,10,0,0,0
202202,26468,5,0,5,0,0,0
202202,23320,10,0,10,0,0,0
202205,55325,10,0,10,0,0,0
202208,82432,10,0,10,0,0,0
202202,28938,10,0,10,0,0,0
202208,89616,24,0,24,10,0,10
202208,82134,20,0,20,0,0,0
202208,90909,5,0,5,0,0,0
202202,25901,3,0,3,0,0,0
202208,89676,10,0,10,0,0,0
202205,51228,10,0,10,0,0,0
202202,28206,25,0,25,0,0,0
202205,50289,25,0,25,0,0,0
202205,54302,5,0,5,0,0,0
202202,26495,2,0,2,0,0,0
202202,23322,10,3,7,0,0,0
202202,28939,10,7,3,0,0,0
202205,51460,10,0,10,0,0,0
202208,84773,10,0,10,0,0,0
202208,90998,5,0,5,0,0,0
202208,89677,20,0,20,0,0,0
202208,85956,35,0,35,0,0,0
202202,30170,5,0,5,0,0,0
202205,52952,2,0,2,0,0,0
202205,50246,25,0,25,0,0,0
202202,28144,10,5,5,0,0,0
202205,55679,10,0,10,0,0,0
202208,89617,24,0,24,10,0,10
202202,32230,5,0,5,0,0,0
202202,25086,10,0,10,0,0,0
202202,28940,10,0,10,0,0,0
202205,51737,10,0,10,0,0,0
202208,83418,10,0,10,0,0,0
202208,87746,10,0,10,0,0,0
202208,81671,75,0,75,0,0,0
202208,89678,10,0,10,0,0,0
202202,24024,3,0,3,0,0,0
202205,51336,2,0,2,0,0,0
202202,26347,10,0,10,0,0,0
202205,56852,10,0,10,0,0,0
202208,89618,24,0,24,10,0,10
202205,54743,10,0,10,0,0,0
202202,25166,5,2,3,0,0,0
202202,23321,10,0,10,0,0,0
202202,28941,20,2,18,0,0,0
202208,82790,10,0,10,0,0,0
202205,52455,10,0,10,0,0,0
202208,87747,25,0,25,0,0,0
202208,90939,10,0,10,0,0,0
202208,89679,20,0,20,0,0,0
202202,27570,5,0,5,0,0,0
202205,54481,3,0,3,0,0,0
202202,22879,10,1,9,0,0,0
202208,89620,24,0,24,10,0,10
202205,55354,10,0,10,0,0,0
202205,54742,10,0,10,0,0,0
202202,27360,5,0,5,0,0,0
202202,21621,10,3,7,0,0,0
202205,52934,10,0,10,0,0,0
202208,83515,10,0,10,0,0,0
202208,88935,5,0,5,0,0,0
202202,28944,10,1,9,0,0,0
202208,81814,10,0,10,0,0,0
202208,89682,10,0,10,0,0,0
202202,31965,5,0,5,0,0,0
202205,55480,1,0,1,0,0,0
202202,21985,10,0,10,0,0,0
202205,55375,10,0,10,0,0,0
202208,87875,3,0,3,0,0,0
202202,24602,10,4,6,0,0,0
202205,55680,10,0,10,0,0,0
202202,28386,5,5,0,0,0,0
202205,51702,10,0,10,0,0,0
202208,82896,10,0,10,0,0,0
202202,28946,10,1,9,0,0,0
202208,87748,10,0,10,0,0,0
202208,87597,10,0,10,0,0,0
202208,89684,10,0,10,0,0,0
202205,56115,5,0,5,0,0,0
202202,27436,5,0,5,0,0,0
202202,22880,10,4,6,0,0,0
202205,54794,25,0,25,0,0,0
202208,82260,10,0,10,0,0,0
202202,23323,10,0,10,0,0,0
202202,33547,15,10,5,0,0,0
202205,51237,10,0,10,0,0,0
202208,80970,10,0,10,0,0,0
202205,50668,10,0,10,0,0,0
202208,89686,10,0,10,0,0,0
202208,92891,5,0,5,0,0,0
202202,28948,10,0,10,0,0,0
202208,87749,10,0,10,0,0,0
202205,55357,5,0,5,0,0,0
202202,26052,6,0,6,0,0,0
202205,52650,10,0,10,0,0,0
202202,28137,10,6,4,0,0,0
202208,92150,10,0,10,0,0,0
202202,28422,5,0,5,0,0,0
202202,27654,10,0,10,0,0,0
202205,54744,10,0,10,0,0,0
202208,83516,10,0,10,0,0,0
202205,53995,10,0,10,0,0,0
202208,82146,10,0,10,0,0,0
202202,28951,10,0,10,0,0,0
202208,87750,10,0,10,0,0,0
202208,89688,10,0,10,0,0,0
202202,32454,10,0,10,0,0,0
202205,53584,5,0,5,0,0,0
202205,51786,10,0,10,0,0,0
202208,92154,10,0,10,0,0,0
202202,24698,25,9,16,0,0,0
202202,23324,10,1,9,0,0,0
202202,27653,1,0,1,0,0,0
202208,82226,10,0,10,0,0,0
202205,52362,10,0,10,0,0,0
202205,55843,10,0,10,0,0,0
202208,85055,40,0,40,0,0,0
202202,28952,10,0,10,0,0,0
202208,87751,10,0,10,0,0,0
202202,32496,10,0,10,0,0,0
202208,89690,10,0,10,0,0,0
202205,56740,5,0,5,0,0,0
202205,52378,10,0,10,0,0,0
202208,92158,10,0,10,0,0,0
202202,23785,10,0,10,0,0,0
202202,24785,10,1,9,0,0,0
202208,83273,10,0,10,0,0,0
202205,54329,5,0,5,0,0,0
202202,27213,10,0,10,0,0,0
202205,50988,10,0,10,0,0,0
202208,85159,20,0,20,0,0,0
202202,28954,10,1,9,0,0,0
202208,87752,10,0,10,0,0,0
202205,52073,3,0,3,0,0,0
202205,53912,10,0,10,0,0,0
202202,22444,6,0,6,0,0,0
202208,89692,10,0,10,0,0,0
202202,27215,10,0,10,0,0,0
202202,28131,10,1,9,0,0,0
202205,51245,10,0,10,0,0,0
202202,29944,10,0,10,0,0,0
202208,86371,10,0,10,0,0,0
202208,83724,10,0,10,0,0,0
202205,51270,10,0,10,0,0,0
202208,83630,10,0,10,0,0,0
202208,87753,10,0,10,0,0,0
202202,28956,10,2,8,0,0,0
202202,32494,10,0,10,0,0,0
202205,54579,3,0,3,0,0,0
202205,50249,25,0,25,0,0,0
202208,89693,10,0,10,0,0,0
202202,24790,10,0,10,0,0,0
202202,23453,10,0,10,0,0,0
202208,84752,10,0,10,0,0,0
202202,30105,5,0,5,0,0,0
202208,83517,10,0,10,0,0,0
202205,55678,10,0,10,0,0,0
202205,53160,10,0,10,0,0,0
202208,88360,10,0,10,0,0,0
202208,87754,10,0,10,0,0,0
202202,28957,10,2,8,0,0,0
202202,32456,10,0,10,0,0,0
202208,89694,10,0,10,0,0,0
202205,54587,3,0,3,0,0,0
202205,50250,25,0,25,0,0,0
202202,26028,10,0,10,0,0,0
202202,22923,10,0,10,0,0,0
202205,50718,10,0,10,0,0,0
202202,27216,10,0,10,0,0,0
202208,83518,10,0,10,0,0,0
202208,92165,10,0,10,0,0,0
202208,81804,10,0,10,0,0,0
202205,55681,10,0,10,0,0,0
202202,28958,10,0,10,0,0,0
202208,87755,10,0,10,0,0,0
202205,54822,5,0,5,0,0,0
202208,89695,10,0,10,0,0,0
202205,56181,15,0,15,0,0,0
202202,23385,3,0,3,0,0,0
202202,23531,10,0,10,0,0,0
202202,22124,10,1,9,0,0,0
202205,55326,10,0,10,0,0,0
202202,28349,5,3,2,0,0,0
202208,87548,10,0,10,0,0,0
202205,55682,10,0,10,0,0,0
202208,83377,10,0,10,0,0,0
202208,83520,10,0,10,0,0,0
202202,28959,10,0,10,0,0,0
202208,87756,10,0,10,0,0,0
202205,52631,3,0,3,0,0,0
202208,89696,10,0,10,0,0,0
202202,32492,10,0,10,0,0,0
202205,50252,25,0,25,0,0,0
202202,23325,10,0,10,0,0,0
202202,25157,10,0,10,0,0,0
202205,50355,10,0,10,0,0,0
202208,92170,10,0,10,0,0,0
202202,30104,5,0,5,0,0,0
202205,54745,10,0,10,0,0,0
202208,81692,40,0,40,0,0,0
202202,28960,10,2,8,0,0,0
202208,85326,10,0,10,0,0,0
202208,87757,10,0,10,0,0,0
202205,56756,3,0,3,0,0,0
202208,89697,10,0,10,0,0,0
202202,32501,10,0,10,0,0,0
202205,50253,25,0,25,0,0,0
202202,23536,10,0,10,0,0,0
202205,55346,10,0,10,0,0,0
202202,22015,20,18,2,0,0,0
202208,87152,10,0,10,0,0,0
202202,27217,10,0,10,0,0,0
202205,51232,10,0,10,0,0,0
202202,28961,10,0,10,0,0,0
202208,82222,10,0,10,0,0,0
202208,83519,10,0,10,0,0,0
202208,87758,10,0,10,0,0,0
202205,55114,3,0,3,0,0,0
202208,89698,10,0,10,0,0,0
202202,32461,10,0,10,0,0,0
202205,53853,10,0,10,0,0,0
202202,25628,35,25,10,0,0,0
202205,55113,10,0,10,0,0,0
202208,90604,10,0,10,0,0,0
202202,27214,10,0,10,0,0,0
202202,26737,10,0,10,0,0,0
202205,53590,10,0,10,0,0,0
202202,28962,10,0,10,0,0,0
202208,81708,10,0,10,0,0,0
202208,81807,10,0,10,0,0,0
202208,87759,10,0,10,0,0,0
202205,54237,3,0,3,0,0,0
202208,89699,10,0,10,0,0,0
202205,50639,10,0,10,0,0,0
202202,26383,3,0,3,0,0,0
202202,21595,75,55,20,0,0,0
202208,88810,10,0,10,0,0,0
202205,52852,3,0,3,0,0,0
202208,86829,10,0,10,0,0,0
202208,87626,10,0,10,0,0,0
202202,28970,10,3,7,0,0,0
202202,23328,10,5,5,0,0,0
202205,54550,10,0,10,0,0,0
202202,27218,10,0,10,0,0,0
202208,84818,10,0,10,0,0,0
202205,51251,10,0,10,0,0,0
202208,89710,10,0,10,0,0,0
202205,53915,10,0,10,0,0,0
202202,27437,5,0,5,0,0,0
202205,52414,3,0,3,0,0,0
202202,30005,10,1,9,0,0,0
202205,54746,10,0,10,0,0,0
202205,56889,10,0,10,0,0,0
202208,83521,10,0,10,0,0,0
202208,85317,10,0,10,0,0,0
202202,28971,10,0,10,0,0,0
202208,89711,10,0,10,0,0,0
202202,23329,10,2,8,0,0,0
202202,27219,10,0,10,0,0,0
202208,84332,10,0,10,0,0,0
202208,88146,5,0,5,0,0,0
202202,27836,5,0,5,0,0,0
202205,50254,200,0,200,0,0,0
202202,21724,10,3,7,0,0,0
202205,56544,5,0,5,0,0,0
202202,28972,10,0,10,0,0,0
202205,53529,10,0,10,0,0,0
202205,51249,10,0,10,0,0,0
202208,89712,10,0,10,0,0,0
202202,24133,10,1,9,0,0,0
202202,27220,10,0,10,0,0,0
202208,88197,10,0,10,0,0,0
202202,24660,3,0,3,0,0,0
202208,87760,10,0,10,0,0,0
202208,88003,10,0,10,0,0,0
202205,50255,25,0,25,0,0,0
202205,52733,72,0,72,0,0,0
202208,85259,20,0,20,0,0,0
202202,27090,10,2,8,0,0,0
202205,52360,3,0,3,0,0,0
202205,54732,10,0,10,0,0,0
202205,52813,10,0,10,0,0,0
202202,28973,10,2,8,0,0,0
202208,89713,10,0,10,0,0,0
202202,20918,10,0,10,0,0,0
202202,32122,5,0,5,0,0,0
202208,87761,10,0,10,0,0,0
202205,55231,10,0,10,10,0,10
202202,32276,10,0,10,0,0,0
202205,52735,24,0,24,4,0,4
202208,81786,5,0,5,0,0,0
202208,92237,10,0,10,0,0,0
202208,83522,10,0,10,0,0,0
202202,34271,10,1,9,0,0,0
202205,54082,1,0,1,0,0,0
202205,54747,10,0,10,0,0,0
202202,28974,10,2,8,0,0,0
202205,52936,10,0,10,0,0,0
202208,89714,10,0,10,0,0,0
202208,90904,5,0,5,0,0,0
202202,25390,5,0,5,0,0,0
202202,23330,10,0,10,0,0,0
202205,50256,25,0,25,0,0,0
202202,27221,10,0,10,0,0,0
202205,52734,24,0,24,4,0,4
202208,87828,10,0,10,0,0,0
202208,85020,10,0,10,0,0,0
202202,22026,10,2,8,0,0,0
202208,88736,10,0,10,0,0,0
202205,55277,5,0,5,0,0,0
202205,54748,10,0,10,0,0,0
202202,28975,10,0,10,0,0,0
202205,51464,10,0,10,0,0,0
202208,89715,10,0,10,0,0,0
202208,89063,5,0,5,0,0,0
202202,24651,3,0,3,0,0,0
